date,o0900,p10,c1330,hi_am,lo_am,m_drift,pm_drift,full,sox,yr,pnl
2008-03-06,8483.95,8549.01,8658.64,8608.03,8483.95,65.05999999999949,109.6299999999992,174.6899999999987,0.010163943839903489,2008,174.6899999999987
2008-03-07,8658.64,8597.24,8531.38,8658.64,8537.24,-61.399999999999636,-65.86000000000058,-127.26000000000022,-0.02634795213597474,2008,-61.399999999999636
2008-03-11,8299.37,8307.76,8381.6,8336.28,8206.74,8.389999999999418,73.84000000000015,82.22999999999956,-0.014189542104346753,2008,-82.22999999999956
2008-03-12,8381.6,8541.99,8435.3,8577.85,8381.6,160.38999999999942,-106.69000000000051,53.69999999999891,0.0318193859829865,2008,106.69000000000051
2008-03-13,8435.3,8345.09,8210.99,8447.98,8345.14,-90.20999999999913,-134.10000000000036,-224.3099999999995,-0.015433331431505715,2008,224.3099999999995
2008-03-14,8210.99,8250.96,8161.39,8315.23,8210.99,39.969999999999345,-89.5699999999988,-49.599999999999454,0.010981369339089664,2008,-49.599999999999454
2008-03-17,8161.39,7954.44,8005.46,8161.39,7950.01,-206.95000000000073,51.02000000000044,-155.9300000000003,-0.029634300126103463,2008,-206.95000000000073
2008-03-18,8005.46,8045.15,8057.82,8065.45,8005.46,39.6899999999996,12.670000000000073,52.35999999999967,-0.004489337822671136,2008,52.35999999999967
2008-03-19,8057.82,8196.95,8179.35,8226.32,8057.82,139.13000000000102,-17.600000000000364,121.53000000000065,0.03827211772384742,2008,17.600000000000364
2008-03-20,8179.35,8176.72,8337.62,8204.31,8131.91,-2.630000000000109,160.90000000000055,158.27000000000044,-0.04060464053034629,2008,-2.630000000000109
2008-03-21,8337.62,8495.82,8524.99,8492.02,8337.62,158.1999999999989,29.170000000000073,187.36999999999898,0.012330603127326922,2008,187.36999999999898
2008-03-24,8524.99,8863.72,8865.35,9049.23,8524.99,338.72999999999956,1.6300000000010186,340.3600000000006,0.012330603127326922,2008,340.3600000000006
2008-03-25,8865.35,8871.86,8795.09,8899.26,8799.21,6.510000000000218,-76.77000000000044,-70.26000000000022,0.037100238312395284,2008,76.77000000000044
2008-03-27,8768.02,8621.63,8605.95,8768.02,8627.4,-146.39000000000124,-15.679999999998472,-162.0699999999997,-0.014118847811295132,2008,162.0699999999997
2008-03-28,8605.95,8588.37,8623.48,8629.57,8564.03,-17.579999999999927,35.10999999999876,17.529999999998836,-0.014378558693276533,2008,-17.529999999998836
2008-03-31,8623.48,8529.12,8572.59,8627.53,8499.03,-94.35999999999876,43.469999999999345,-50.88999999999942,-0.010095115831242452,2008,50.88999999999942
2008-04-01,8572.59,8576.74,8419.72,8608.95,8572.59,4.149999999999636,-157.02000000000044,-152.8700000000008,0.013734968167885109,2008,-152.8700000000008
2008-04-02,8419.72,8543.64,8605.32,8584.93,8419.72,123.92000000000007,61.68000000000029,185.60000000000036,0.04221666569750537,2008,-61.68000000000029
2008-04-07,8596.34,8643.4,8729.79,8650.2,8596.34,47.05999999999949,86.39000000000124,133.45000000000073,-0.0038327620178683075,2008,133.45000000000073
2008-04-09,8672.85,8720.72,8667.93,8729.55,8672.85,47.86999999999898,-52.789999999999054,-4.920000000000073,-0.027709376268434616,2008,47.86999999999898
2008-04-10,8667.93,8764.69,8829.4,8778.63,8667.93,96.76000000000022,64.70999999999913,161.46999999999935,0.015390609779855735,2008,161.46999999999935
2008-04-11,8829.4,8867.62,8909.58,8912.41,8829.4,38.220000000001164,41.95999999999913,80.18000000000029,0.017870847494792397,2008,80.18000000000029
2008-04-14,8909.58,8903.7,8892.68,8919.26,8840.72,-5.8799999999992,-11.020000000000437,-16.899999999999636,-0.03414476518741927,2008,-5.8799999999992
2008-04-15,8892.68,8941.62,8924.78,8950.04,8892.68,48.94000000000051,-16.840000000000146,32.100000000000364,-0.017062562730010056,2008,-32.100000000000364
2008-04-16,8924.78,8992.41,9066.04,9025.38,8924.78,67.6299999999992,73.63000000000102,141.26000000000022,-0.002042205582028722,2008,141.26000000000022
2008-04-17,9066.04,9146.2,9090.43,9194.86,9066.04,80.15999999999985,-55.77000000000044,24.389999999999418,0.0545134151887221,2008,55.77000000000044
2008-04-18,9090.43,9110.82,9074.34,9123.07,9072.47,20.389999999999418,-36.47999999999956,-16.090000000000146,-0.007385046628214154,2008,-16.090000000000146
2008-04-21,9074.34,9110.37,9083.32,9160.1,9074.34,36.030000000000655,-27.05000000000109,8.979999999999563,0.024600847181492247,2008,27.05000000000109
2008-04-22,9083.32,9034.8,9037.25,9083.32,9029.59,-48.52000000000044,2.4500000000007276,-46.06999999999971,0.015211745375523389,2008,-46.06999999999971
2008-04-23,9037.25,8987.42,9008.49,9037.25,8951.53,-49.82999999999993,21.06999999999971,-28.76000000000022,-0.03263025999791169,2008,-49.82999999999993
2008-04-24,9008.49,9049.14,8990.33,9057.14,9003.45,40.649999999999636,-58.80999999999949,-18.159999999999854,0.041151708133196685,2008,58.80999999999949
2008-04-25,8990.33,9053.49,8947.83,9062.97,8990.33,63.159999999999854,-105.65999999999985,-42.5,0.014514164269237906,2008,-42.5
2008-04-28,8947.83,8968.94,9079.6,9015.48,8947.83,21.110000000000582,110.65999999999985,131.77000000000044,-0.0006642311524410749,2008,131.77000000000044
2008-04-29,9079.6,9034.84,8891.74,9079.6,9016.13,-44.76000000000022,-143.10000000000036,-187.86000000000058,-0.002224096939949405,2008,-187.86000000000058
2008-05-02,8919.92,8990.84,8963.63,9010.71,8919.92,70.92000000000007,-27.210000000000946,43.70999999999913,0.03928237615536401,2008,27.210000000000946
2008-05-05,8963.63,8927.26,8837.07,8976.22,8925.81,-36.36999999999898,-90.19000000000051,-126.55999999999949,-0.0010992030777685624,2008,-126.55999999999949
2008-05-06,8837.07,8806.97,8857.37,8859.87,8797.37,-30.100000000000364,50.400000000001455,20.30000000000109,-0.007477804176566183,2008,20.30000000000109
2008-05-07,8857.37,8941.35,8926.34,8941.14,8857.37,83.97999999999956,-15.010000000000218,68.96999999999935,0.015496648692233883,2008,68.96999999999935
2008-05-08,8926.34,8870.45,8866.62,8926.34,8853.59,-55.88999999999942,-3.8299999999999272,-59.719999999999345,-0.013647304037120667,2008,59.719999999999345
2008-05-12,8792.39,8792.26,8830.05,8816.78,8756.36,-0.12999999999919964,37.789999999999054,37.659999999999854,-0.00315189113468084,2008,37.659999999999854
2008-05-13,8830.05,8891.0,8989.53,8903.35,8830.05,60.95000000000073,98.53000000000065,159.48000000000138,0.011593475533249631,2008,159.48000000000138
2008-05-14,8989.53,9047.23,9018.42,9056.8,8989.53,57.69999999999891,-28.80999999999949,28.889999999999418,0.010096249255804768,2008,28.889999999999418
2008-05-15,9018.42,9121.36,9157.18,9123.65,9018.42,102.94000000000051,35.81999999999971,138.76000000000022,0.010069009553279828,2008,138.76000000000022
2008-05-16,9157.18,9191.37,9197.41,9211.21,9157.18,34.19000000000051,6.039999999999054,40.22999999999956,0.020496486663911018,2008,-6.039999999999054
2008-05-20,9295.2,9218.82,9068.89,9309.95,9223.86,-76.38000000000102,-149.9300000000003,-226.3100000000013,-0.007873455545805985,2008,-226.3100000000013
2008-05-21,9068.89,8979.29,9015.57,9079.91,8973.15,-89.59999999999854,36.279999999998836,-53.31999999999971,-0.030644197442333043,2008,-89.59999999999854
2008-05-22,9015.57,8932.4,9008.03,9015.57,8878.06,-83.17000000000007,75.63000000000102,-7.539999999999054,-0.009764998890340992,2008,-7.539999999999054
2008-05-26,8834.73,8744.28,8707.83,8834.73,8730.09,-90.44999999999891,-36.45000000000073,-126.89999999999964,-0.010705102848101333,2008,126.89999999999964
2008-05-27,8707.83,8743.38,8778.39,8789.77,8707.83,35.54999999999927,35.01000000000022,70.55999999999949,-0.010705102848101333,2008,-70.55999999999949
2008-05-28,8778.39,8753.46,8665.73,8834.52,8736.68,-24.93000000000029,-87.72999999999956,-112.65999999999985,0.01759340247407226,2008,-112.65999999999985
2008-05-30,8684.92,8673.59,8619.08,8765.99,8675.11,-11.329999999999927,-54.51000000000022,-65.84000000000015,-0.003206854345165211,2008,-65.84000000000015
2008-06-02,8619.08,8687.28,8724.47,8696.67,8619.08,68.20000000000073,37.18999999999869,105.38999999999942,0.019671406468724673,2008,105.38999999999942
2008-06-03,8724.47,8650.62,8579.43,8724.47,8636.99,-73.84999999999854,-71.19000000000051,-145.03999999999905,-0.01418593448940264,2008,145.03999999999905
2008-06-04,8579.43,8604.26,8627.8,8615.81,8562.13,24.829999999999927,23.539999999999054,48.36999999999898,-0.0036891353741662636,2008,48.36999999999898
2008-06-05,8627.8,8569.82,8738.46,8649.72,8548.67,-57.97999999999956,168.63999999999942,110.65999999999985,0.013192741539970632,2008,110.65999999999985
2008-06-06,8738.46,8779.58,8745.35,8802.51,8738.46,41.1200000000008,-34.22999999999956,6.890000000001237,0.010528099133549462,2008,6.890000000001237
2008-06-09,8745.35,8550.12,8587.96,8745.35,8514.93,-195.22999999999956,37.83999999999833,-157.39000000000124,-0.02886020166215586,2008,-195.22999999999956
2008-06-10,8587.96,8555.16,8370.0,8602.11,8529.54,-32.79999999999927,-185.15999999999985,-217.95999999999913,-0.008360461675051889,2008,-217.95999999999913
2008-06-11,8370.0,8327.1,8345.59,8423.42,8333.31,-42.899999999999636,18.48999999999978,-24.409999999999854,-0.016986246860155596,2008,24.409999999999854
2008-06-12,8345.59,8129.79,8062.31,8345.59,8130.46,-215.80000000000018,-67.47999999999956,-283.27999999999975,-0.03430653240904724,2008,-215.80000000000018
2008-06-16,8105.59,8187.47,8169.77,8219.48,8105.59,81.88000000000011,-17.699999999999818,64.18000000000029,0.026643030318830085,2008,17.699999999999818
2008-06-17,8169.77,8082.78,8201.79,8182.35,8080.86,-86.99000000000069,119.01000000000113,32.02000000000044,0.015058022904446355,2008,32.02000000000044
2008-06-18,8201.79,8198.2,8217.58,8222.06,8148.61,-3.5900000000001455,19.3799999999992,15.789999999999054,-0.015359983989593151,2008,-15.789999999999054
2008-06-19,8217.58,8078.35,8047.74,8217.58,8044.66,-139.22999999999956,-30.610000000000582,-169.84000000000015,-0.02319613821138211,2008,-139.22999999999956
2008-06-20,8047.74,8007.27,7902.44,8088.38,8005.92,-40.469999999999345,-104.83000000000084,-145.30000000000018,0.025905792389523175,2008,104.83000000000084
2008-06-23,7902.44,7820.7,7876.49,7902.44,7749.62,-81.73999999999978,55.789999999999964,-25.949999999999818,-0.02869964252212054,2008,-81.73999999999978
2008-06-24,7876.49,7872.37,7738.12,7928.41,7855.46,-4.119999999999891,-134.25,-138.3699999999999,-0.011484952102529422,2008,138.3699999999999
2008-06-26,7855.06,7898.08,7811.8,7902.96,7837.71,43.01999999999953,-86.27999999999975,-43.26000000000022,0.01872107698779968,2008,-43.26000000000022
2008-06-27,7811.8,7513.9,7548.76,7811.8,7489.97,-297.90000000000055,34.86000000000058,-263.03999999999996,-0.045013421432996026,2008,-297.90000000000055
2008-06-30,7548.76,7578.47,7523.54,7604.42,7548.76,29.710000000000036,-54.93000000000029,-25.220000000000255,-0.0024594594594595787,2008,-25.220000000000255
2008-07-01,7523.54,7519.9,7407.98,7569.18,7500.57,-3.6400000000003274,-111.92000000000007,-115.5600000000004,-0.0024655233140967736,2008,-115.5600000000004
2008-07-02,7407.98,7452.15,7353.86,7485.28,7360.41,44.17000000000007,-98.28999999999996,-54.11999999999989,-0.0058123743820956975,2008,-54.11999999999989
2008-07-03,7353.86,7212.34,7394.1,7353.86,7115.07,-141.51999999999953,181.76000000000022,40.24000000000069,-0.021937493170145372,2008,-141.51999999999953
2008-07-04,7394.1,7357.08,7228.41,7416.25,7337.66,-37.02000000000044,-128.67000000000007,-165.6900000000005,-0.009469009245551718,2008,-165.6900000000005
2008-07-07,7228.41,7199.99,7341.11,7259.47,7179.24,-28.420000000000073,141.1199999999999,112.69999999999982,-0.009469009245551718,2008,112.69999999999982
2008-07-10,7048.25,7004.59,7075.65,7083.62,6991.13,-43.659999999999854,71.05999999999949,27.399999999999636,-0.04308213660731641,2008,-43.659999999999854
2008-07-11,7075.65,7122.73,7244.76,7132.25,7044.48,47.07999999999993,122.03000000000065,169.11000000000058,0.0135849056603774,2008,169.11000000000058
2008-07-14,7244.76,7258.69,7156.96,7270.49,7181.21,13.929999999999382,-101.72999999999956,-87.80000000000018,-0.0072741852339768265,2008,-87.80000000000018
2008-07-15,7156.96,6945.47,6834.24,7156.96,6945.12,-211.48999999999978,-111.23000000000047,-322.72000000000025,-0.01050080775444262,2008,322.72000000000025
2008-07-16,6834.24,6743.5,6710.64,6867.73,6748.88,-90.73999999999978,-32.85999999999967,-123.59999999999945,0.01282798833819232,2008,-123.59999999999945
2008-07-17,6710.64,6919.96,6974.51,6929.55,6710.64,209.3199999999997,54.55000000000018,263.8699999999999,0.03649971214738046,2008,-54.55000000000018
2008-07-18,6974.51,7033.73,6815.32,7075.5,6966.56,59.219999999999345,-218.40999999999985,-159.1900000000005,0.022994890024438996,2008,218.40999999999985
2008-07-21,6815.32,7039.39,7085.67,7046.29,6815.32,224.07000000000062,46.279999999999745,270.35000000000036,-0.006705396894342575,2008,270.35000000000036
2008-07-22,7085.67,7005.8,7065.65,7085.67,6998.13,-79.86999999999989,59.849999999999454,-20.020000000000437,-0.010932247396758576,2008,20.020000000000437
2008-07-23,7065.65,7239.44,7309.83,7246.34,7065.65,173.78999999999996,70.39000000000033,244.1800000000003,-0.045428168780568656,2008,173.78999999999996
2008-07-24,7309.83,7343.69,7368.08,7357.15,7294.13,33.85999999999967,24.390000000000327,58.25,0.014271240411058095,2008,58.25
2008-07-25,7368.08,7224.96,7233.62,7368.08,7207.02,-143.1199999999999,8.659999999999854,-134.46000000000004,-0.042211313431131936,2008,-143.1199999999999
2008-07-29,7233.62,7007.0,7014.47,7233.62,6991.45,-226.6199999999999,7.470000000000255,-219.14999999999964,-0.018689097532802235,2008,219.14999999999964
2008-07-30,7014.47,7097.1,7070.35,7151.33,7014.47,82.63000000000011,-26.75,55.88000000000011,0.023542194856935872,2008,26.75
2008-08-01,7024.06,6953.59,7002.54,7024.06,6903.85,-70.47000000000025,48.94999999999982,-21.520000000000437,-0.003070983592173393,2008,-21.520000000000437
2008-08-04,7002.54,6991.46,6977.36,7002.54,6927.31,-11.079999999999927,-14.100000000000364,-25.18000000000029,-0.007833127970427789,2008,-25.18000000000029
2008-08-06,6813.4,6982.05,7026.24,6983.27,6813.4,168.65000000000055,44.1899999999996,212.84000000000015,0.0312923167500736,2008,-44.1899999999996
2008-08-07,7026.24,7066.67,7024.58,7082.36,6993.2,40.43000000000029,-42.090000000000146,-1.6599999999998545,0.011046727371335718,2008,-1.6599999999998545
2008-08-08,7024.58,7059.91,7209.04,7082.52,7000.75,35.32999999999993,149.1300000000001,184.46000000000004,0.015386787125917456,2008,184.46000000000004
2008-08-11,7209.04,7309.92,7325.62,7335.74,7209.04,100.88000000000011,15.699999999999818,116.57999999999993,0.02096482691505641,2008,-15.699999999999818
2008-08-12,7325.62,7295.21,7293.8,7337.67,7287.66,-30.409999999999854,-1.4099999999998545,-31.81999999999971,0.018927530706173812,2008,-31.81999999999971
2008-08-14,7292.34,7275.9,7326.07,7311.71,7264.2,-16.44000000000051,50.17000000000007,33.72999999999956,-0.005835642720102285,2008,33.72999999999956
2008-08-15,7326.07,7343.09,7196.5,7376.69,7326.07,17.020000000000437,-146.59000000000015,-129.5699999999997,0.010721273687314126,2008,-129.5699999999997
2008-08-18,7196.5,7085.42,7000.74,7213.69,7079.11,-111.07999999999993,-84.68000000000029,-195.76000000000022,-0.0017502452995304951,2008,-195.76000000000022
2008-08-19,7000.74,6905.43,6978.6,7000.74,6849.83,-95.30999999999949,73.17000000000007,-22.139999999999418,-0.017240921286826305,2008,22.139999999999418
2008-08-20,6978.6,6904.29,7040.9,6978.6,6907.02,-74.3100000000004,136.60999999999967,62.29999999999927,-0.02532843163756282,2008,-74.3100000000004
2008-08-22,6918.48,6916.87,6911.64,6994.8,6906.71,-1.6099999999996726,-5.229999999999563,-6.839999999999236,-0.003363939669672189,2008,-6.839999999999236
2008-08-25,6911.64,6949.92,7030.72,6974.07,6911.64,38.279999999999745,80.80000000000018,119.07999999999993,0.013141513349010925,2008,119.07999999999993
2008-08-26,7030.72,6944.75,6964.6,7030.72,6917.31,-85.97000000000025,19.850000000000364,-66.11999999999989,-0.015565264882577812,2008,66.11999999999989
2008-08-27,6964.6,7049.67,7080.97,7063.5,6929.87,85.06999999999971,31.300000000000182,116.36999999999989,-0.009764216366158096,2008,116.36999999999989
2008-08-29,7033.37,7089.69,7046.11,7111.7,7033.37,56.31999999999971,-43.57999999999993,12.739999999999782,0.011203701123157161,2008,12.739999999999782
2008-09-01,7046.11,6858.46,6813.09,7046.11,6858.78,-187.64999999999964,-45.36999999999989,-233.01999999999953,-0.027588677893228164,2008,-187.64999999999964
2008-09-02,6813.09,6765.29,6699.82,6813.09,6761.2,-47.80000000000018,-65.47000000000025,-113.27000000000044,-0.027588677893228164,2008,-47.80000000000018
2008-09-03,6699.82,6687.25,6584.93,6748.52,6679.18,-12.569999999999709,-102.31999999999971,-114.88999999999942,-0.006944050790771428,2008,-114.88999999999942
2008-09-04,6584.93,6562.41,6412.63,6603.1,6527.44,-22.520000000000437,-149.77999999999975,-172.30000000000018,-0.042326683220595296,2008,-22.520000000000437
2008-09-05,6412.63,6315.35,6307.28,6412.63,6211.35,-97.27999999999975,-8.070000000000618,-105.35000000000036,-0.034153901174226675,2008,-97.27999999999975
2008-09-08,6307.28,6658.28,6658.69,6656.29,6307.28,351.0,0.4099999999998545,351.40999999999985,0.02224759318686753,2008,-0.4099999999998545
2008-09-09,6658.69,6503.66,6424.77,6658.69,6479.13,-155.02999999999975,-78.88999999999942,-233.91999999999916,-0.0013583265417007606,2008,-233.91999999999916
2008-09-10,6424.77,6426.5,6458.01,6496.69,6396.28,1.7299999999995634,31.51000000000022,33.23999999999978,-0.0348809092008221,2008,1.7299999999995634
2008-09-15,6310.68,6185.12,6052.45,6310.68,6142.75,-125.5600000000004,-132.67000000000007,-258.2300000000005,-0.005433943622834891,2008,-258.2300000000005
2008-09-16,6052.45,5767.0,5756.59,6052.45,5748.17,-285.4499999999998,-10.409999999999854,-295.8599999999997,-0.03219197218514269,2008,-285.4499999999998
2008-09-17,5756.59,5880.25,5800.87,6027.29,5756.59,123.65999999999985,-79.38000000000011,44.279999999999745,0.014754939697203096,2008,44.279999999999745
2008-09-18,5800.87,5556.87,5641.95,5800.87,5550.08,-244.0,85.07999999999993,-158.92000000000007,-0.013560500695410371,2008,158.92000000000007
2008-09-19,5641.95,5977.08,5970.38,5982.64,5641.95,335.1300000000001,-6.699999999999818,328.4300000000003,0.05011696093825102,2008,6.699999999999818
2008-09-22,5970.38,6098.33,6110.6,6156.86,5970.38,127.94999999999982,12.270000000000437,140.22000000000025,0.01891916633608992,2008,140.22000000000025
2008-09-23,6110.6,6105.14,6182.21,6110.6,6011.71,-5.460000000000036,77.06999999999971,71.60999999999967,-0.04609026384355075,2008,-5.460000000000036
2008-09-24,6182.21,6163.83,6132.6,6182.21,6100.33,-18.38000000000011,-31.229999999999563,-49.60999999999967,-0.018366193645610873,2008,49.60999999999967
2008-09-26,6060.83,5991.16,5929.63,6095.14,5964.81,-69.67000000000007,-61.529999999999745,-131.19999999999982,0.015072666116646483,2008,-131.19999999999982
2008-09-30,5929.63,5563.12,5719.28,5929.63,5534.72,-366.5100000000002,156.15999999999985,-210.35000000000036,-0.07465331757975247,2008,-366.5100000000002
2008-10-01,5719.28,5775.92,5764.01,5854.0,5719.28,56.64000000000033,-11.909999999999854,44.73000000000047,0.031181747925136838,2008,11.909999999999854
2008-10-02,5764.01,5776.07,5703.72,5840.09,5751.59,12.05999999999949,-72.34999999999945,-60.289999999999964,-0.011926097298706306,2008,60.289999999999964
2008-10-03,5703.72,5590.58,5742.23,5703.72,5558.35,-113.14000000000033,151.64999999999964,38.50999999999931,-0.04841209642845368,2008,-113.14000000000033
2008-10-06,5742.23,5527.13,5505.7,5742.23,5517.49,-215.09999999999945,-21.43000000000029,-236.52999999999975,-0.013203950788424845,2008,236.52999999999975
2008-10-07,5505.7,5450.23,5524.66,5505.7,5352.08,-55.470000000000255,74.43000000000029,18.960000000000036,-0.03501439910093429,2008,-55.470000000000255
2008-10-08,5524.66,5345.4,5206.4,5524.66,5348.07,-179.26000000000022,-139.0,-318.2600000000002,-0.06117844014994356,2008,-179.26000000000022
2008-10-09,5206.4,5188.94,5130.71,5239.21,5168.33,-17.460000000000036,-58.22999999999956,-75.6899999999996,-0.006939060319429258,2008,-75.6899999999996
2008-10-13,5130.71,4977.47,5020.44,5130.71,4975.55,-153.23999999999978,42.969999999999345,-110.27000000000044,-0.009338646701284037,2008,-110.27000000000044
2008-10-14,5020.44,5295.39,5291.56,5321.25,5020.44,274.9500000000007,-3.8299999999999272,271.1200000000008,0.09670472552923504,2008,3.8299999999999272
2008-10-15,5291.56,5181.53,5246.26,5291.56,5183.86,-110.03000000000065,64.73000000000047,-45.30000000000018,-0.05005372161090749,2008,-110.03000000000065
2008-10-16,5246.26,5075.94,5075.97,5246.26,5069.07,-170.32000000000062,0.030000000000654836,-170.28999999999996,-0.08896255850234003,2008,-170.32000000000062
2008-10-17,5075.97,4935.23,4960.4,5075.97,4935.67,-140.7400000000007,25.170000000000073,-115.57000000000062,0.04409435335416756,2008,-25.170000000000073
2008-10-20,4960.4,4806.07,4931.84,4960.4,4807.08,-154.32999999999993,125.77000000000044,-28.55999999999949,-0.019516995366763656,2008,28.55999999999949
2008-10-21,4931.84,5019.64,4942.72,5045.45,4931.84,87.80000000000018,-76.92000000000007,10.88000000000011,0.020030945510810083,2008,76.92000000000007
2008-10-22,4942.72,4927.68,4862.59,4942.72,4839.17,-15.039999999999964,-65.09000000000015,-80.13000000000011,-0.040300098392915595,2008,-15.039999999999964
2008-10-23,4862.59,4714.25,4730.51,4862.59,4706.13,-148.34000000000015,16.26000000000022,-132.07999999999993,-0.06147208338673171,2008,-148.34000000000015
2008-10-24,4730.51,4590.94,4579.62,4730.51,4583.54,-139.57000000000062,-11.319999999999709,-150.89000000000033,-0.013563950842057304,2008,150.89000000000033
2008-10-27,4579.62,4351.25,4366.87,4579.62,4301.33,-228.3699999999999,15.61999999999989,-212.75,-0.020256552233296365,2008,-228.3699999999999
2008-10-29,4399.97,4510.86,4406.52,4622.55,4399.97,110.88999999999942,-104.33999999999924,6.550000000000182,0.09333396057769217,2008,104.33999999999924
2008-10-30,4406.52,4609.98,4683.64,4605.38,4406.52,203.45999999999913,73.66000000000076,277.1199999999999,-0.02783873327309494,2008,203.45999999999913
2008-10-31,4683.64,4715.76,4870.66,4802.78,4659.67,32.11999999999989,154.89999999999964,187.01999999999953,0.040364698592546766,2008,-154.89999999999964
2008-11-03,4870.66,4954.12,4995.06,4969.58,4836.51,83.46000000000004,40.94000000000051,124.40000000000055,0.018761167361524667,2008,124.40000000000055
2008-11-04,4995.06,4907.25,4992.63,4995.06,4902.92,-87.8100000000004,85.38000000000011,-2.430000000000291,-0.009896855556019601,2008,-2.430000000000291
2008-11-05,4992.63,5027.59,4978.26,5077.01,4978.55,34.960000000000036,-49.32999999999993,-14.36999999999989,0.044749051033319276,2008,49.32999999999993
2008-11-06,4978.26,4724.27,4694.12,4978.26,4691.87,-253.98999999999978,-30.150000000000546,-284.1400000000003,-0.04626377618989952,2008,-253.98999999999978
2008-11-07,4694.12,4632.57,4742.33,4694.12,4468.08,-61.55000000000018,109.76000000000022,48.210000000000036,-0.07115343915343919,2008,-61.55000000000018
2008-11-10,4742.33,4761.64,4740.27,4758.64,4657.47,19.3100000000004,-21.36999999999989,-2.0599999999994907,0.017088953700328036,2008,-2.0599999999994907
2008-11-11,4740.27,4627.15,4638.57,4740.27,4608.02,-113.1200000000008,11.420000000000073,-101.70000000000073,-0.03902504592499667,2008,-113.1200000000008
2008-11-12,4638.57,4659.62,4615.57,4672.16,4587.2,21.050000000000182,-44.05000000000018,-23.0,-0.014220440134278145,2008,23.0
2008-11-13,4615.57,4382.85,4437.83,4615.57,4381.81,-232.71999999999935,54.97999999999956,-177.73999999999978,-0.05032398429740348,2008,-232.71999999999935
2008-11-14,4437.83,4511.74,4452.7,4541.35,4437.83,73.90999999999985,-59.039999999999964,14.86999999999989,0.0715175058518851,2008,59.039999999999964
2008-11-17,4452.7,4454.44,4439.8,4475.93,4362.53,1.7399999999997817,-14.639999999999418,-12.899999999999636,-0.06400185916802237,2008,1.7399999999997817
2008-11-18,4439.8,4376.28,4305.18,4439.8,4316.91,-63.52000000000044,-71.09999999999945,-134.6199999999999,-0.028106068129903683,2008,-63.52000000000044
2008-11-19,4305.18,4278.44,4284.09,4320.85,4234.75,-26.74000000000069,5.650000000000546,-21.090000000000146,-0.01956877171469451,2008,21.090000000000146
2008-11-20,4284.09,4179.96,4089.93,4284.09,4120.51,-104.13000000000011,-90.0300000000002,-194.1600000000003,-0.07212465475011709,2008,-104.13000000000011
2008-11-21,4089.93,3994.28,4171.1,4089.93,3955.43,-95.64999999999964,176.82000000000016,81.17000000000053,-0.037798371244032625,2008,-95.64999999999964
2008-11-24,4171.1,4095.36,4160.54,4171.1,4092.77,-75.74000000000024,65.17999999999984,-10.5600000000004,0.051949568059771245,2008,-65.17999999999984
2008-11-25,4160.54,4277.58,4266.49,4283.58,4160.54,117.03999999999996,-11.090000000000146,105.94999999999982,0.060925535456664015,2008,11.090000000000146
2008-11-26,4266.49,4282.94,4271.8,4303.18,4244.05,16.449999999999818,-11.139999999999418,5.3100000000004,-0.021861924686192302,2008,16.449999999999818
2008-11-27,4271.8,4407.43,4453.75,4428.28,4271.8,135.6300000000001,46.31999999999971,181.94999999999982,0.0763554700032083,2008,-46.31999999999971
2008-11-28,4453.75,4449.04,4460.49,4476.33,4419.03,-4.710000000000036,11.449999999999818,6.739999999999782,0.0763554700032083,2008,-11.449999999999818
2008-12-01,4460.49,4445.05,4518.43,4472.37,4418.24,-15.4399999999996,73.38000000000011,57.94000000000051,-0.015201192250372642,2008,-57.94000000000051
2008-12-02,4518.43,4335.34,4356.98,4518.43,4310.5,-183.09000000000015,21.639999999999418,-161.45000000000073,-0.06804882970137216,2008,-183.09000000000015
2008-12-04,4307.26,4331.62,4254.96,4347.66,4307.26,24.359999999999673,-76.65999999999985,-52.30000000000018,0.0666702568797457,2008,76.65999999999985
2008-12-05,4254.96,4239.49,4225.07,4254.96,4199.47,-15.470000000000255,-14.420000000000073,-29.890000000000327,-0.057706871308123464,2008,-15.470000000000255
2008-12-08,4225.07,4385.93,4418.33,4383.99,4225.07,160.86000000000058,32.399999999999636,193.26000000000022,0.03171881697385359,2008,-32.399999999999636
2008-12-09,4418.33,4482.58,4472.66,4499.98,4418.33,64.25,-9.920000000000073,54.32999999999993,0.01864353967594523,2008,54.32999999999993
2008-12-10,4472.66,4564.73,4658.87,4591.61,4470.73,92.06999999999971,94.14000000000033,186.21000000000004,0.04843232220239613,2008,-94.14000000000033
2008-12-11,4658.87,4662.92,4655.57,4681.24,4617.17,4.050000000000182,-7.350000000000364,-3.300000000000182,0.014198881594942758,2008,-3.300000000000182
2008-12-12,4655.57,4638.4,4481.27,4655.57,4591.8,-17.170000000000073,-157.1299999999992,-174.29999999999927,-0.024931677614230208,2008,-17.170000000000073
2008-12-15,4481.27,4648.27,4613.72,4676.46,4481.27,167.0,-34.55000000000018,132.44999999999982,0.04705708806608633,2008,34.55000000000018
2008-12-16,4613.72,4554.03,4616.89,4613.72,4532.41,-59.69000000000051,62.86000000000058,3.1700000000000728,-0.01746970977740203,2008,-3.1700000000000728
2008-12-17,4616.89,4691.88,4648.02,4715.15,4616.89,74.98999999999978,-43.85999999999967,31.13000000000011,0.05878979065098955,2008,43.85999999999967
