str_min,agree,m,tgt,ex,B,n,n_loss,n_loss100,winrate,avg,total,max_loss,pf,be
0.002,False,20,300,13:44,0,67,27,19,0.597,47.99,3215.0,-551.0,1.69,0.0
0.002,False,20,300,13:44,50,67,52,8,0.224,24.87,1666.0,-318.0,1.96,0.642
0.002,False,20,300,13:44,80,67,48,11,0.284,22.15,1484.0,-347.0,1.61,0.522
0.002,False,20,300,13:44,120,67,45,11,0.328,34.1,2285.0,-347.0,1.93,0.463
0.002,False,30,150,13:20,0,64,17,14,0.734,50.55,3235.0,-466.0,2.03,0.0
0.002,False,30,150,13:20,50,64,42,8,0.344,18.78,1202.0,-466.0,1.6,0.516
0.002,False,30,150,13:20,80,64,28,11,0.562,41.95,2685.0,-466.0,2.09,0.234
0.002,False,30,150,13:20,120,64,19,13,0.703,50.34,3222.0,-466.0,2.13,0.047
0.002,False,30,150,13:30,0,64,17,12,0.734,58.09,3718.0,-419.0,2.3,0.0
0.002,False,30,150,13:30,50,64,42,8,0.344,21.03,1346.0,-419.0,1.7,0.516
0.002,False,30,150,13:30,80,64,27,9,0.578,47.59,3046.0,-419.0,2.37,0.234
0.002,False,30,150,13:30,120,64,19,11,0.703,56.88,3640.0,-419.0,2.38,0.062
0.002,False,30,150,13:44,0,64,16,12,0.75,60.12,3848.0,-357.0,2.31,0.0
0.002,False,30,150,13:44,50,64,41,8,0.359,22.02,1409.0,-357.0,1.75,0.516
0.002,False,30,150,13:44,80,64,26,10,0.594,48.73,3119.0,-357.0,2.39,0.234
0.002,False,30,150,13:44,120,64,18,11,0.719,60.11,3847.0,-357.0,2.46,0.062
0.002,False,30,200,13:20,0,64,22,15,0.656,54.95,3517.0,-466.0,2.05,0.0
0.002,False,30,200,13:20,50,64,49,8,0.234,13.31,852.0,-466.0,1.42,0.625
0.002,False,30,200,13:20,80,64,38,11,0.406,34.06,2180.0,-466.0,1.88,0.391
0.002,False,30,200,13:20,120,64,31,13,0.516,39.33,2517.0,-466.0,1.88,0.234
0.002,False,30,200,13:30,0,64,22,12,0.656,59.31,3796.0,-419.0,2.22,0.0
0.002,False,30,200,13:30,50,64,49,8,0.234,14.03,898.0,-419.0,1.47,0.625
0.002,False,30,200,13:30,80,64,38,9,0.406,37.17,2379.0,-419.0,2.06,0.406
0.002,False,30,200,13:30,120,64,32,11,0.5,41.58,2661.0,-419.0,2.0,0.266
0.002,False,30,200,13:44,0,64,21,15,0.672,58.22,3726.0,-357.0,2.07,0.0
0.002,False,30,200,13:44,50,64,49,8,0.234,14.2,909.0,-357.0,1.48,0.641
0.002,False,30,200,13:44,80,64,39,10,0.391,34.38,2200.0,-357.0,1.97,0.438
0.002,False,30,200,13:44,120,64,34,11,0.469,41.41,2650.0,-357.0,1.99,0.312
0.002,False,30,250,13:20,0,64,24,16,0.625,60.23,3855.0,-501.0,1.99,0.0
0.002,False,30,250,13:20,50,64,51,8,0.203,15.62,1000.0,-466.0,1.49,0.656
0.002,False,30,250,13:20,80,64,42,11,0.344,34.81,2228.0,-466.0,1.9,0.453
0.002,False,30,250,13:20,120,64,35,13,0.453,41.64,2665.0,-466.0,1.93,0.297
0.002,False,30,250,13:30,0,64,24,13,0.625,62.62,4008.0,-532.0,2.09,0.0
0.002,False,30,250,13:30,50,64,51,8,0.203,16.8,1075.0,-419.0,1.56,0.656
0.002,False,30,250,13:30,80,64,42,9,0.344,38.38,2456.0,-419.0,2.09,0.469
0.002,False,30,250,13:30,120,64,36,11,0.438,44.34,2838.0,-419.0,2.06,0.328
0.002,False,30,250,13:44,0,64,23,16,0.641,61.84,3958.0,-561.0,1.97,0.0
0.002,False,30,250,13:44,50,64,51,8,0.203,17.33,1109.0,-357.0,1.58,0.672
0.002,False,30,250,13:44,80,64,43,10,0.328,35.94,2300.0,-357.0,2.01,0.5
0.002,False,30,250,13:44,120,64,38,11,0.406,44.78,2866.0,-357.0,2.07,0.375
0.002,False,30,300,13:20,0,64,26,17,0.594,46.86,2999.0,-501.0,1.73,0.0
0.002,False,30,300,13:20,50,64,52,8,0.188,14.41,922.0,-466.0,1.46,0.672
0.002,False,30,300,13:20,80,64,45,11,0.297,25.2,1613.0,-466.0,1.65,0.5
0.002,False,30,300,13:20,120,64,38,13,0.406,29.45,1885.0,-466.0,1.65,0.344
0.002,False,30,300,13:30,0,64,26,14,0.594,49.88,3192.0,-532.0,1.8,0.0
0.002,False,30,300,13:30,50,64,52,8,0.188,16.81,1076.0,-419.0,1.56,0.672
0.002,False,30,300,13:30,80,64,45,9,0.297,29.64,1897.0,-419.0,1.84,0.516
0.002,False,30,300,13:30,120,64,39,11,0.391,33.31,2132.0,-419.0,1.8,0.375
0.002,False,30,300,13:44,0,64,26,19,0.594,46.17,2955.0,-561.0,1.64,0.0
0.002,False,30,300,13:44,50,64,52,8,0.188,17.5,1120.0,-357.0,1.59,0.688
0.002,False,30,300,13:44,80,64,46,10,0.281,26.42,1691.0,-357.0,1.74,0.547
0.002,False,30,300,13:44,120,64,41,11,0.359,33.59,2150.0,-357.0,1.8,0.422
0.002,False,40,150,13:20,0,58,14,10,0.759,60.71,3521.0,-476.0,2.5,0.0
0.002,False,40,150,13:20,50,58,37,6,0.362,29.4,1705.0,-476.0,2.27,0.534
0.002,False,40,150,13:20,80,58,23,7,0.603,58.17,3374.0,-476.0,3.14,0.241
0.002,False,40,150,13:20,120,58,16,9,0.724,64.09,3717.0,-476.0,2.9,0.069
0.002,False,40,150,13:30,0,58,13,12,0.776,68.38,3966.0,-372.0,2.85,0.0
0.002,False,40,150,13:30,50,58,36,5,0.379,34.38,1994.0,-372.0,2.7,0.534
0.002,False,40,150,13:30,80,58,22,7,0.621,63.55,3686.0,-372.0,3.66,0.241
0.002,False,40,150,13:30,120,58,15,10,0.741,69.12,4009.0,-372.0,3.1,0.069
0.002,False,40,150,13:44,0,58,14,10,0.759,68.36,3965.0,-367.0,2.71,0.0
0.002,False,40,150,13:44,50,58,36,5,0.379,34.47,1999.0,-367.0,2.59,0.534
0.002,False,40,150,13:44,80,58,23,7,0.603,62.03,3598.0,-367.0,3.39,0.241
0.002,False,40,150,13:44,120,58,16,8,0.724,71.79,4164.0,-367.0,3.18,0.069
0.002,False,40,200,13:20,0,58,17,11,0.707,72.03,4178.0,-476.0,2.66,0.0
0.002,False,40,200,13:20,50,58,44,6,0.241,22.5,1305.0,-476.0,1.96,0.655
0.002,False,40,200,13:20,80,58,34,7,0.414,45.26,2625.0,-476.0,2.65,0.431
0.002,False,40,200,13:20,120,58,29,9,0.5,46.86,2718.0,-476.0,2.37,0.293
0.002,False,40,200,13:30,0,58,19,12,0.672,71.16,4127.0,-372.0,2.75,0.0
0.002,False,40,200,13:30,50,58,43,5,0.259,25.62,1486.0,-372.0,2.25,0.655
0.002,False,40,200,13:30,80,58,34,7,0.414,47.9,2778.0,-372.0,2.97,0.448
0.002,False,40,200,13:30,120,58,29,10,0.5,46.88,2719.0,-372.0,2.41,0.31
0.002,False,40,200,13:44,0,58,20,12,0.655,69.17,4012.0,-367.0,2.42,0.0
0.002,False,40,200,13:44,50,58,45,5,0.224,22.4,1299.0,-367.0,2.02,0.69
0.002,False,40,200,13:44,80,58,37,7,0.362,43.07,2498.0,-367.0,2.63,0.483
0.002,False,40,200,13:44,120,58,33,8,0.431,47.0,2726.0,-367.0,2.41,0.362
0.002,False,40,250,13:20,0,58,20,12,0.655,69.33,4021.0,-511.0,2.3,0.0
0.002,False,40,250,13:20,50,58,46,6,0.207,24.02,1393.0,-476.0,2.02,0.69
0.002,False,40,250,13:20,80,58,39,7,0.328,39.88,2313.0,-476.0,2.44,0.517
0.002,False,40,250,13:20,120,58,34,9,0.414,42.34,2456.0,-476.0,2.23,0.379
0.002,False,40,250,13:30,0,58,21,13,0.638,71.52,4148.0,-542.0,2.41,0.0
0.002,False,40,250,13:30,50,58,45,5,0.224,27.64,1603.0,-372.0,2.34,0.69
0.002,False,40,250,13:30,80,58,39,7,0.328,43.02,2495.0,-372.0,2.76,0.534
0.002,False,40,250,13:30,120,58,34,10,0.414,42.86,2486.0,-372.0,2.28,0.397
0.002,False,40,250,13:44,0,58,23,14,0.603,67.52,3916.0,-571.0,2.11,0.0
0.002,False,40,250,13:44,50,58,47,5,0.19,23.88,1385.0,-367.0,2.08,0.724
0.002,False,40,250,13:44,80,58,42,7,0.276,37.66,2184.0,-367.0,2.42,0.569
0.002,False,40,250,13:44,120,58,38,8,0.345,42.55,2468.0,-367.0,2.27,0.448
0.002,False,40,300,13:20,0,58,21,13,0.638,61.14,3546.0,-511.0,2.07,0.0
0.002,False,40,300,13:20,50,58,47,6,0.19,22.71,1317.0,-476.0,1.97,0.707
0.002,False,40,300,13:20,80,58,40,7,0.31,36.34,2108.0,-476.0,2.31,0.534
0.002,False,40,300,13:20,120,58,35,9,0.397,36.53,2119.0,-476.0,2.06,0.397
0.002,False,40,300,13:30,0,58,23,15,0.603,61.71,3579.0,-542.0,2.09,0.0
0.002,False,40,300,13:30,50,58,46,5,0.207,24.07,1396.0,-372.0,2.17,0.707
0.002,False,40,300,13:30,80,58,40,7,0.31,40.45,2346.0,-372.0,2.65,0.552
0.002,False,40,300,13:30,120,58,35,10,0.397,37.9,2198.0,-372.0,2.13,0.414
0.002,False,40,300,13:44,0,58,25,16,0.569,57.41,3330.0,-571.0,1.83,0.0
0.002,False,40,300,13:44,50,58,48,5,0.172,20.55,1192.0,-367.0,1.93,0.741
0.002,False,40,300,13:44,80,58,43,7,0.259,35.33,2049.0,-367.0,2.33,0.586
0.002,False,40,300,13:44,120,58,39,8,0.328,37.34,2166.0,-367.0,2.11,0.466
0.002,False,50,150,13:20,0,55,15,11,0.727,50.16,2759.0,-486.0,2.13,0.0
0.002,False,50,150,13:20,50,55,36,7,0.345,21.55,1185.0,-486.0,1.8,0.509
0.002,False,50,150,13:20,80,55,29,7,0.473,36.82,2025.0,-486.0,2.34,0.364
0.002,False,50,150,13:20,120,55,19,9,0.655,50.75,2791.0,-486.0,2.45,0.127
0.002,False,50,150,13:30,0,55,17,11,0.691,53.29,2931.0,-382.0,2.31,0.0
0.002,False,50,150,13:30,50,55,36,6,0.345,25.05,1378.0,-382.0,2.06,0.527
0.002,False,50,150,13:30,80,55,30,6,0.455,40.64,2235.0,-382.0,2.68,0.4
0.002,False,50,150,13:30,120,55,21,9,0.618,51.05,2808.0,-382.0,2.5,0.164
0.002,False,50,150,13:44,0,55,16,10,0.709,51.36,2825.0,-377.0,2.05,0.0
0.002,False,50,150,13:44,50,55,36,6,0.345,23.85,1312.0,-377.0,1.93,0.527
0.002,False,50,150,13:44,80,55,30,6,0.455,39.22,2157.0,-377.0,2.48,0.4
0.002,False,50,150,13:44,120,55,21,7,0.618,54.24,2983.0,-377.0,2.58,0.182
0.002,False,50,200,13:20,0,55,18,12,0.673,55.47,3051.0,-521.0,2.0,0.0
0.002,False,50,200,13:20,50,55,42,7,0.236,14.78,813.0,-486.0,1.54,0.618
0.002,False,50,200,13:20,80,55,36,7,0.345,30.96,1703.0,-486.0,2.11,0.491
0.002,False,50,200,13:20,120,55,28,9,0.491,43.98,2419.0,-486.0,2.24,0.291
0.002,False,50,200,13:30,0,55,21,13,0.618,54.98,3024.0,-552.0,2.03,0.0
0.002,False,50,200,13:30,50,55,42,6,0.236,18.69,1028.0,-382.0,1.78,0.636
0.002,False,50,200,13:30,80,55,37,6,0.327,35.15,1933.0,-382.0,2.44,0.527
0.002,False,50,200,13:30,120,55,30,9,0.455,44.65,2456.0,-382.0,2.3,0.327
0.002,False,50,200,13:44,0,55,20,12,0.636,50.55,2780.0,-581.0,1.81,0.0
0.002,False,50,200,13:44,50,55,43,6,0.218,14.76,812.0,-377.0,1.57,0.655
0.002,False,50,200,13:44,80,55,38,6,0.309,31.95,1757.0,-377.0,2.2,0.545
0.002,False,50,200,13:44,120,55,31,7,0.436,46.09,2535.0,-377.0,2.33,0.364
0.002,False,50,250,13:20,0,55,20,12,0.636,60.98,3354.0,-521.0,2.07,0.0
0.002,False,50,250,13:20,50,55,42,7,0.236,21.91,1205.0,-486.0,1.81,0.618
0.002,False,50,250,13:20,80,55,38,7,0.309,32.64,1795.0,-486.0,2.17,0.527
0.002,False,50,250,13:20,120,55,32,9,0.418,41.11,2261.0,-486.0,2.16,0.364
0.002,False,50,250,13:30,0,55,22,13,0.6,62.56,3441.0,-552.0,2.14,0.0
0.002,False,50,250,13:30,50,55,42,6,0.236,24.33,1338.0,-382.0,2.02,0.636
0.002,False,50,250,13:30,80,55,39,6,0.291,35.33,1943.0,-382.0,2.44,0.564
0.002,False,50,250,13:30,120,55,34,9,0.382,40.29,2216.0,-382.0,2.17,0.4
0.002,False,50,250,13:44,0,55,22,13,0.6,58.15,3198.0,-581.0,1.89,0.0
0.002,False,50,250,13:44,50,55,43,6,0.218,20.6,1133.0,-377.0,1.8,0.655
0.002,False,50,250,13:44,80,55,40,6,0.273,32.25,1774.0,-377.0,2.2,0.582
0.002,False,50,250,13:44,120,55,35,7,0.364,41.85,2302.0,-377.0,2.2,0.436
0.002,False,50,300,13:20,0,55,21,13,0.618,50.22,2762.0,-521.0,1.82,0.0
0.002,False,50,300,13:20,50,55,43,7,0.218,19.6,1078.0,-486.0,1.72,0.636
0.002,False,50,300,13:20,80,55,39,7,0.291,25.64,1410.0,-486.0,1.92,0.545
0.002,False,50,300,13:20,120,55,33,9,0.4,33.35,1834.0,-486.0,1.94,0.382
0.002,False,50,300,13:30,0,55,24,15,0.564,51.87,2853.0,-552.0,1.85,0.0
0.002,False,50,300,13:30,50,55,43,6,0.218,21.6,1188.0,-382.0,1.91,0.655
0.002,False,50,300,13:30,80,55,40,6,0.273,31.62,1739.0,-382.0,2.29,0.582
0.002,False,50,300,13:30,120,55,35,9,0.364,35.69,1963.0,-382.0,2.03,0.418
0.002,False,50,300,13:44,0,55,24,15,0.564,45.29,2491.0,-581.0,1.6,0.0
0.002,False,50,300,13:44,50,55,44,6,0.2,16.78,923.0,-377.0,1.65,0.673
0.002,False,50,300,13:44,80,55,41,6,0.255,27.24,1498.0,-377.0,2.01,0.6
0.002,False,50,300,13:44,120,55,36,7,0.345,35.44,1949.0,-377.0,2.02,0.455
0.002,True,10,150,13:20,0,69,23,20,0.667,3.88,268.0,-1672.0,1.04,0.0
0.002,True,10,150,13:20,50,69,46,13,0.333,-21.14,-1459.0,-1672.0,0.68,0.464
0.002,True,10,150,13:20,80,69,41,18,0.406,-25.06,-1729.0,-1672.0,0.69,0.319
0.002,True,10,150,13:20,120,69,25,19,0.638,4.46,308.0,-1672.0,1.05,0.058
0.002,True,10,150,13:30,0,69,25,20,0.638,0.39,27.0,-1457.0,1.0,0.0
0.002,True,10,150,13:30,50,69,47,14,0.319,-21.01,-1450.0,-1457.0,0.69,0.478
0.002,True,10,150,13:30,80,69,42,19,0.391,-26.43,-1824.0,-1457.0,0.68,0.319
0.002,True,10,150,13:30,120,69,27,19,0.609,2.46,170.0,-1457.0,1.03,0.072
0.002,True,10,150,13:44,0,69,24,20,0.652,-2.17,-150.0,-1507.0,0.98,0.0
0.002,True,10,150,13:44,50,69,47,14,0.319,-24.38,-1682.0,-1507.0,0.66,0.478
0.002,True,10,150,13:44,80,69,42,19,0.391,-30.23,-2086.0,-1507.0,0.65,0.319
0.002,True,10,150,13:44,120,69,27,19,0.609,-1.78,-123.0,-1507.0,0.98,0.072
0.002,True,10,200,13:20,0,69,26,21,0.623,8.71,601.0,-1672.0,1.09,0.0
0.002,True,10,200,13:20,50,69,48,13,0.304,-14.14,-976.0,-1672.0,0.79,0.493
0.002,True,10,200,13:20,80,69,45,18,0.348,-20.23,-1396.0,-1672.0,0.75,0.377
0.002,True,10,200,13:20,120,69,32,19,0.536,7.62,526.0,-1672.0,1.09,0.159
0.002,True,10,200,13:30,0,69,29,21,0.58,3.35,231.0,-1457.0,1.04,0.0
0.002,True,10,200,13:30,50,69,49,14,0.29,-16.09,-1110.0,-1457.0,0.76,0.507
0.002,True,10,200,13:30,80,69,46,19,0.333,-23.68,-1634.0,-1457.0,0.72,0.377
0.002,True,10,200,13:30,120,69,35,19,0.493,2.88,199.0,-1457.0,1.03,0.188
0.002,True,10,200,13:44,0,69,29,22,0.58,-0.86,-59.0,-1507.0,0.99,0.0
0.002,True,10,200,13:44,50,69,51,14,0.261,-20.75,-1432.0,-1507.0,0.71,0.536
0.002,True,10,200,13:44,80,69,48,19,0.304,-28.78,-1986.0,-1507.0,0.67,0.406
0.002,True,10,200,13:44,120,69,37,19,0.464,-3.22,-222.0,-1507.0,0.96,0.217
0.002,True,10,250,13:20,0,69,28,22,0.594,13.67,943.0,-1672.0,1.14,0.0
0.002,True,10,250,13:20,50,69,50,13,0.275,-12.3,-849.0,-1672.0,0.82,0.522
0.002,True,10,250,13:20,80,69,48,18,0.304,-19.84,-1369.0,-1672.0,0.76,0.42
0.002,True,10,250,13:20,120,69,38,19,0.449,2.94,203.0,-1672.0,1.04,0.246
0.002,True,10,250,13:30,0,69,31,22,0.551,6.38,440.0,-1457.0,1.06,0.0
0.002,True,10,250,13:30,50,69,51,14,0.261,-15.83,-1092.0,-1457.0,0.77,0.536
0.002,True,10,250,13:30,80,69,49,19,0.29,-24.87,-1716.0,-1457.0,0.7,0.42
0.002,True,10,250,13:30,120,69,41,19,0.406,-3.38,-233.0,-1457.0,0.96,0.275
0.002,True,10,250,13:44,0,69,30,23,0.565,2.17,150.0,-1507.0,1.02,0.0
0.002,True,10,250,13:44,50,69,54,14,0.217,-21.59,-1490.0,-1507.0,0.7,0.58
0.002,True,10,250,13:44,80,69,52,19,0.246,-31.07,-2144.0,-1507.0,0.65,0.464
0.002,True,10,250,13:44,120,69,44,19,0.362,-9.86,-680.0,-1507.0,0.89,0.319
0.002,True,10,300,13:20,0,69,30,23,0.565,2.64,182.0,-1672.0,1.03,0.0
0.002,True,10,300,13:20,50,69,53,13,0.232,-20.99,-1448.0,-1672.0,0.69,0.565
0.002,True,10,300,13:20,80,69,51,18,0.261,-29.54,-2038.0,-1672.0,0.64,0.464
0.002,True,10,300,13:20,120,69,43,19,0.377,-12.88,-889.0,-1672.0,0.85,0.319
0.002,True,10,300,13:30,0,69,34,23,0.507,-3.25,-224.0,-1457.0,0.97,0.0
0.002,True,10,300,13:30,50,69,54,14,0.217,-24.75,-1708.0,-1457.0,0.63,0.58
0.002,True,10,300,13:30,80,69,52,19,0.246,-32.35,-2232.0,-1457.0,0.61,0.464
0.002,True,10,300,13:30,120,69,46,19,0.333,-16.62,-1147.0,-1457.0,0.81,0.348
0.002,True,10,300,13:44,0,69,33,25,0.522,-9.83,-678.0,-1507.0,0.92,0.0
0.002,True,10,300,13:44,50,69,57,14,0.174,-30.45,-2101.0,-1507.0,0.57,0.623
0.002,True,10,300,13:44,80,69,55,19,0.203,-38.48,-2655.0,-1507.0,0.56,0.507
0.002,True,10,300,13:44,120,69,49,19,0.29,-22.54,-1555.0,-1507.0,0.75,0.391
0.002,True,20,150,13:20,0,59,13,12,0.78,64.86,3827.0,-456.0,2.55,0.0
0.002,True,20,150,13:20,50,59,33,7,0.441,36.66,2163.0,-363.0,2.55,0.441
0.002,True,20,150,13:20,80,59,23,10,0.61,47.31,2791.0,-456.0,2.31,0.203
0.002,True,20,150,13:20,120,59,16,10,0.729,63.34,3737.0,-456.0,2.77,0.085
0.002,True,20,150,13:30,0,59,15,10,0.746,61.47,3627.0,-409.0,2.34,0.0
0.002,True,20,150,13:30,50,59,34,7,0.424,34.46,2033.0,-409.0,2.27,0.441
0.002,True,20,150,13:30,80,59,24,9,0.593,46.61,2750.0,-409.0,2.23,0.203
0.002,True,20,150,13:30,120,59,18,9,0.695,61.86,3650.0,-409.0,2.64,0.102
0.002,True,20,150,13:44,0,59,14,11,0.763,63.37,3739.0,-347.0,2.44,0.0
0.002,True,20,150,13:44,50,59,34,7,0.424,35.44,2091.0,-318.0,2.34,0.441
0.002,True,20,150,13:44,80,59,24,10,0.593,46.54,2746.0,-347.0,2.22,0.203
0.002,True,20,150,13:44,120,59,18,10,0.695,61.8,3646.0,-347.0,2.63,0.102
0.002,True,20,200,13:20,0,59,18,13,0.695,64.39,3799.0,-456.0,2.3,0.0
0.002,True,20,200,13:20,50,59,38,7,0.356,38.27,2258.0,-363.0,2.6,0.525
0.002,True,20,200,13:20,80,59,29,10,0.508,50.02,2951.0,-456.0,2.38,0.305
0.002,True,20,200,13:20,120,59,24,10,0.593,62.42,3683.0,-456.0,2.73,0.22
0.002,True,20,200,13:30,0,59,20,11,0.661,58.46,3449.0,-409.0,2.14,0.0
0.002,True,20,200,13:30,50,59,39,7,0.339,34.44,2032.0,-409.0,2.26,0.525
0.002,True,20,200,13:30,80,59,31,9,0.475,46.44,2740.0,-409.0,2.21,0.322
0.002,True,20,200,13:30,120,59,27,9,0.542,56.75,3348.0,-409.0,2.49,0.254
0.002,True,20,200,13:44,0,59,19,14,0.678,58.25,3437.0,-347.0,2.05,0.0
0.002,True,20,200,13:44,50,59,40,7,0.322,33.44,1973.0,-318.0,2.25,0.542
0.002,True,20,200,13:44,80,59,32,10,0.458,43.54,2569.0,-347.0,2.13,0.339
0.002,True,20,200,13:44,120,59,29,10,0.508,53.71,3169.0,-347.0,2.4,0.288
0.002,True,20,250,13:20,0,59,20,14,0.661,69.1,4077.0,-491.0,2.18,0.0
0.002,True,20,250,13:20,50,59,41,7,0.305,37.46,2210.0,-363.0,2.56,0.576
0.002,True,20,250,13:20,80,59,35,10,0.407,41.58,2453.0,-456.0,2.14,0.407
0.002,True,20,250,13:20,120,59,30,10,0.492,55.68,3285.0,-456.0,2.54,0.322
0.002,True,20,250,13:30,0,59,22,12,0.627,61.03,3601.0,-522.0,2.01,0.0
0.002,True,20,250,13:30,50,59,43,7,0.271,31.68,1869.0,-409.0,2.16,0.593
0.002,True,20,250,13:30,80,59,38,9,0.356,36.05,2127.0,-409.0,1.94,0.441
0.002,True,20,250,13:30,120,59,34,9,0.424,48.05,2835.0,-409.0,2.25,0.373
0.002,True,20,250,13:44,0,59,21,15,0.644,61.34,3619.0,-551.0,1.94,0.0
0.002,True,20,250,13:44,50,59,44,7,0.254,30.9,1823.0,-318.0,2.15,0.61
0.002,True,20,250,13:44,80,59,39,10,0.339,33.37,1969.0,-347.0,1.86,0.458
0.002,True,20,250,13:44,120,59,36,10,0.39,45.68,2695.0,-347.0,2.18,0.407
0.002,True,20,300,13:20,0,59,21,15,0.644,54.76,3231.0,-491.0,1.88,0.0
0.002,True,20,300,13:20,50,59,44,7,0.254,25.31,1493.0,-363.0,2.05,0.627
0.002,True,20,300,13:20,80,59,39,10,0.339,25.05,1478.0,-456.0,1.69,0.475
0.002,True,20,300,13:20,120,59,34,10,0.424,39.44,2327.0,-456.0,2.08,0.39
0.002,True,20,300,13:30,0,59,24,13,0.593,47.58,2807.0,-522.0,1.72,0.0
0.002,True,20,300,13:30,50,59,46,7,0.22,21.39,1262.0,-409.0,1.78,0.644
0.002,True,20,300,13:30,80,59,42,9,0.288,20.68,1220.0,-409.0,1.54,0.508
0.002,True,20,300,13:30,120,59,38,9,0.356,33.39,1970.0,-409.0,1.87,0.441
0.002,True,20,300,13:44,0,59,24,17,0.593,44.17,2606.0,-551.0,1.6,0.0
0.002,True,20,300,13:44,50,59,47,7,0.203,20.03,1182.0,-318.0,1.74,0.661
0.002,True,20,300,13:44,80,59,43,10,0.271,16.95,1000.0,-347.0,1.44,0.525
0.002,True,20,300,13:44,120,59,40,10,0.322,30.95,1826.0,-347.0,1.8,0.475
0.002,True,30,150,13:20,0,56,13,12,0.768,56.95,3189.0,-466.0,2.17,0.0
0.002,True,30,150,13:20,50,56,37,7,0.339,17.5,980.0,-466.0,1.55,0.536
0.002,True,30,150,13:20,80,56,23,9,0.589,46.82,2622.0,-466.0,2.26,0.232
0.002,True,30,150,13:20,120,56,15,11,0.732,56.71,3176.0,-466.0,2.3,0.054
0.002,True,30,150,13:30,0,56,14,11,0.75,59.27,3319.0,-419.0,2.23,0.0
0.002,True,30,150,13:30,50,56,37,7,0.339,18.75,1050.0,-419.0,1.6,0.536
0.002,True,30,150,13:30,80,56,23,8,0.589,47.8,2677.0,-419.0,2.29,0.232
0.002,True,30,150,13:30,120,56,16,10,0.714,57.88,3241.0,-419.0,2.31,0.071
0.002,True,30,150,13:44,0,56,14,11,0.75,58.38,3269.0,-357.0,2.19,0.0
0.002,True,30,150,13:44,50,56,37,7,0.339,19.55,1095.0,-357.0,1.64,0.536
0.002,True,30,150,13:44,80,56,23,9,0.589,47.41,2655.0,-357.0,2.27,0.232
0.002,True,30,150,13:44,120,56,16,10,0.714,58.36,3268.0,-357.0,2.33,0.071
0.002,True,30,200,13:20,0,56,17,13,0.696,62.98,3527.0,-466.0,2.2,0.0
0.002,True,30,200,13:20,50,56,43,7,0.232,12.14,680.0,-466.0,1.38,0.643
0.002,True,30,200,13:20,80,56,32,9,0.429,38.7,2167.0,-466.0,2.04,0.393
0.002,True,30,200,13:20,120,56,26,11,0.536,45.02,2521.0,-466.0,2.02,0.25
0.002,True,30,200,13:30,0,56,19,11,0.661,59.14,3312.0,-419.0,2.13,0.0
0.002,True,30,200,13:30,50,56,43,7,0.232,11.64,652.0,-419.0,1.37,0.643
0.002,True,30,200,13:30,80,56,33,8,0.411,36.79,2060.0,-419.0,1.98,0.411
0.002,True,30,200,13:30,120,56,28,10,0.5,41.29,2312.0,-419.0,1.93,0.286
0.002,True,30,200,13:44,0,56,18,13,0.679,60.3,3377.0,-357.0,2.06,0.0
0.002,True,30,200,13:44,50,56,44,7,0.214,11.52,645.0,-357.0,1.37,0.661
0.002,True,30,200,13:44,80,56,34,9,0.393,34.57,1936.0,-357.0,1.92,0.429
0.002,True,30,200,13:44,120,56,30,10,0.464,40.16,2249.0,-357.0,1.91,0.321
0.002,True,30,250,13:20,0,56,19,14,0.661,67.23,3765.0,-501.0,2.08,0.0
0.002,True,30,250,13:20,50,56,45,7,0.196,13.0,728.0,-466.0,1.41,0.679
0.002,True,30,250,13:20,80,56,36,9,0.357,37.77,2115.0,-466.0,2.01,0.464
0.002,True,30,250,13:20,120,56,30,11,0.464,45.88,2569.0,-466.0,2.04,0.321
0.002,True,30,250,13:30,0,56,21,12,0.625,61.14,3424.0,-532.0,1.97,0.0
0.002,True,30,250,13:30,50,56,45,7,0.196,13.02,729.0,-419.0,1.41,0.679
0.002,True,30,250,13:30,80,56,37,8,0.339,36.38,2037.0,-419.0,1.97,0.482
0.002,True,30,250,13:30,120,56,32,10,0.429,42.66,2389.0,-419.0,1.95,0.357
0.002,True,30,250,13:44,0,56,20,14,0.643,62.66,3509.0,-561.0,1.93,0.0
0.002,True,30,250,13:44,50,56,46,7,0.179,13.3,745.0,-357.0,1.43,0.696
0.002,True,30,250,13:44,80,56,38,9,0.321,34.57,1936.0,-357.0,1.91,0.5
0.002,True,30,250,13:44,120,56,34,10,0.393,42.23,2365.0,-357.0,1.95,0.393
0.002,True,30,300,13:20,0,56,21,15,0.625,50.16,2809.0,-501.0,1.76,0.0
0.002,True,30,300,13:20,50,56,46,7,0.179,9.82,550.0,-466.0,1.31,0.696
0.002,True,30,300,13:20,80,56,39,9,0.304,25.0,1400.0,-466.0,1.66,0.518
0.002,True,30,300,13:20,120,56,33,11,0.411,30.16,1689.0,-466.0,1.68,0.375
0.002,True,30,300,13:30,0,56,23,13,0.589,44.79,2508.0,-532.0,1.65,0.0
0.002,True,30,300,13:30,50,56,46,7,0.179,11.25,630.0,-419.0,1.35,0.696
0.002,True,30,300,13:30,80,56,40,8,0.286,24.61,1378.0,-419.0,1.65,0.536
0.002,True,30,300,13:30,120,56,35,10,0.375,28.27,1583.0,-419.0,1.63,0.411
0.002,True,30,300,13:44,0,56,23,17,0.589,42.96,2406.0,-561.0,1.56,0.0
