date,yr,pct,pnl,how
2024-12-24,2024,0.0,112.0,close
2024-12-24,2024,0.003,67.987,target
2024-12-24,2024,0.005,114.645,target
2024-12-24,2024,0.0075,112.0,close
2024-12-24,2024,0.01,112.0,close
2024-12-24,2024,0.015,112.0,close
2024-12-25,2024,0.0,-8.0,close
2024-12-25,2024,0.003,-8.0,close
2024-12-25,2024,0.005,-8.0,close
2024-12-25,2024,0.0075,-8.0,close
2024-12-25,2024,0.01,-8.0,close
2024-12-25,2024,0.015,-8.0,close
2024-12-26,2024,0.0,-38.0,close
2024-12-26,2024,0.003,-38.0,close
2024-12-26,2024,0.005,-38.0,close
2024-12-26,2024,0.0075,-38.0,close
2024-12-26,2024,0.01,-38.0,close
2024-12-26,2024,0.015,-38.0,close
2024-12-27,2024,0.0,172.0,close
2024-12-27,2024,0.003,67.603,target
2024-12-27,2024,0.005,114.005,target
2024-12-27,2024,0.0075,172.0075,target
2024-12-27,2024,0.01,172.0,close
2024-12-27,2024,0.015,172.0,close
2024-12-30,2024,0.0,37.0,close
2024-12-30,2024,0.003,37.0,close
2024-12-30,2024,0.005,37.0,close
2024-12-30,2024,0.0075,37.0,close
2024-12-30,2024,0.01,37.0,close
2024-12-30,2024,0.015,37.0,close
2024-12-31,2024,0.0,-42.0,close
2024-12-31,2024,0.003,-42.0,close
2024-12-31,2024,0.005,-42.0,close
2024-12-31,2024,0.0075,-42.0,close
2024-12-31,2024,0.01,-42.0,close
2024-12-31,2024,0.015,-42.0,close
2025-01-03,2025,0.0,58.0,close
2025-01-03,2025,0.003,66.757,target
2025-01-03,2025,0.005,112.595,target
2025-01-03,2025,0.0075,169.89249999999998,target
2025-01-03,2025,0.01,58.0,close
2025-01-03,2025,0.015,58.0,close
2025-01-06,2025,0.0,-187.0,close
2025-01-06,2025,0.003,-187.0,close
2025-01-06,2025,0.005,-187.0,close
2025-01-06,2025,0.0075,-187.0,close
2025-01-06,2025,0.01,-187.0,close
2025-01-06,2025,0.015,-187.0,close
2025-01-07,2025,0.0,173.0,close
2025-01-07,2025,0.003,69.787,target
2025-01-07,2025,0.005,117.645,target
2025-01-07,2025,0.0075,177.4675,target
2025-01-07,2025,0.01,173.0,close
2025-01-07,2025,0.015,173.0,close
2025-01-08,2025,0.0,97.0,close
2025-01-08,2025,0.003,68.65,target
2025-01-08,2025,0.005,97.0,close
2025-01-08,2025,0.0075,97.0,close
2025-01-08,2025,0.01,97.0,close
2025-01-08,2025,0.015,97.0,close
2025-01-15,2025,0.0,-270.0,close
2025-01-15,2025,0.003,-270.0,close
2025-01-15,2025,0.005,-270.0,close
2025-01-15,2025,0.0075,-270.0,close
2025-01-15,2025,0.01,-270.0,close
2025-01-15,2025,0.015,-270.0,close
2025-01-16,2025,0.0,-9.0,close
2025-01-16,2025,0.003,-9.0,close
2025-01-16,2025,0.005,-9.0,close
2025-01-16,2025,0.0075,-9.0,close
2025-01-16,2025,0.01,-9.0,close
2025-01-16,2025,0.015,-9.0,close
2025-01-17,2025,0.0,-85.0,close
2025-01-17,2025,0.003,-85.0,close
2025-01-17,2025,0.005,-85.0,close
2025-01-17,2025,0.0075,-85.0,close
2025-01-17,2025,0.01,-85.0,close
2025-01-17,2025,0.015,-85.0,close
2025-01-20,2025,0.0,-12.0,close
2025-01-20,2025,0.003,-12.0,close
2025-01-20,2025,0.005,-12.0,close
2025-01-20,2025,0.0075,-12.0,close
2025-01-20,2025,0.01,-12.0,close
2025-01-20,2025,0.015,-12.0,close
2025-01-21,2025,0.0,-70.0,close
2025-01-21,2025,0.003,-70.0,close
2025-01-21,2025,0.005,-70.0,close
2025-01-21,2025,0.0075,-70.0,close
2025-01-21,2025,0.01,-70.0,close
2025-01-21,2025,0.015,-70.0,close
2025-01-22,2025,0.0,103.0,close
2025-01-22,2025,0.003,68.785,target
2025-01-22,2025,0.005,115.97500000000001,target
2025-01-22,2025,0.0075,103.0,close
2025-01-22,2025,0.01,103.0,close
2025-01-22,2025,0.015,103.0,close
2025-02-04,2025,0.0,92.0,close
2025-02-04,2025,0.003,66.751,target
2025-02-04,2025,0.005,112.58500000000001,target
2025-02-04,2025,0.0075,169.8775,target
2025-02-04,2025,0.01,92.0,close
2025-02-04,2025,0.015,92.0,close
2025-02-05,2025,0.0,66.0,close
2025-02-05,2025,0.003,67.20100000000001,target
2025-02-05,2025,0.005,113.33500000000001,target
2025-02-05,2025,0.0075,171.0025,target
2025-02-05,2025,0.01,66.0,close
2025-02-05,2025,0.015,66.0,close
2025-02-06,2025,0.0,25.0,close
2025-02-06,2025,0.003,67.96000000000001,target
2025-02-06,2025,0.005,25.0,close
2025-02-06,2025,0.0075,25.0,close
2025-02-06,2025,0.01,25.0,close
2025-02-06,2025,0.015,25.0,close
2025-02-07,2025,0.0,137.0,close
2025-02-07,2025,0.003,67.87,target
2025-02-07,2025,0.005,114.45,target
2025-02-07,2025,0.0075,172.67499999999998,target
2025-02-07,2025,0.01,137.0,close
2025-02-07,2025,0.015,137.0,close
2025-02-10,2025,0.0,74.0,close
2025-02-10,2025,0.003,67.95700000000001,target
2025-02-10,2025,0.005,114.595,target
2025-02-10,2025,0.0075,74.0,close
2025-02-10,2025,0.01,74.0,close
2025-02-10,2025,0.015,74.0,close
2025-02-11,2025,0.0,-45.0,close
2025-02-11,2025,0.003,68.149,target
2025-02-11,2025,0.005,114.915,target
2025-02-11,2025,0.0075,-45.0,close
2025-02-11,2025,0.01,-45.0,close
2025-02-11,2025,0.015,-45.0,close
2025-02-13,2025,0.0,-34.0,close
2025-02-13,2025,0.003,-34.0,close
2025-02-13,2025,0.005,-34.0,close
2025-02-13,2025,0.0075,-34.0,close
2025-02-13,2025,0.01,-34.0,close
2025-02-13,2025,0.015,-34.0,close
2025-02-14,2025,0.0,-159.0,close
2025-02-14,2025,0.003,-159.0,close
2025-02-14,2025,0.005,-159.0,close
2025-02-14,2025,0.0075,-159.0,close
2025-02-14,2025,0.01,-159.0,close
2025-02-14,2025,0.015,-159.0,close
2025-02-17,2025,0.0,207.0,close
2025-02-17,2025,0.003,67.879,target
2025-02-17,2025,0.005,114.465,target
2025-02-17,2025,0.0075,172.6975,target
2025-02-17,2025,0.01,230.93,target
2025-02-17,2025,0.015,207.0,close
2025-02-18,2025,0.0,93.0,close
2025-02-18,2025,0.003,68.665,target
2025-02-18,2025,0.005,93.0,close
2025-02-18,2025,0.0075,93.0,close
2025-02-18,2025,0.01,93.0,close
2025-02-18,2025,0.015,93.0,close
2025-02-19,2025,0.0,39.0,close
2025-02-19,2025,0.003,68.71000000000001,target
2025-02-19,2025,0.005,115.85000000000001,target
2025-02-19,2025,0.0075,39.0,close
2025-02-19,2025,0.01,39.0,close
2025-02-19,2025,0.015,39.0,close
2025-02-20,2025,0.0,17.0,close
2025-02-20,2025,0.003,17.0,close
2025-02-20,2025,0.005,17.0,close
2025-02-20,2025,0.0075,17.0,close
2025-02-20,2025,0.01,17.0,close
2025-02-20,2025,0.015,17.0,close
2025-02-21,2025,0.0,216.0,close
2025-02-21,2025,0.003,68.59,target
2025-02-21,2025,0.005,115.65,target
2025-02-21,2025,0.0075,174.475,target
2025-02-21,2025,0.01,216.0,close
2025-02-21,2025,0.015,216.0,close
2025-02-27,2025,0.0,137.0,close
2025-02-27,2025,0.003,67.999,target
2025-02-27,2025,0.005,114.665,target
2025-02-27,2025,0.0075,172.9975,target
2025-02-27,2025,0.01,137.0,close
2025-02-27,2025,0.015,137.0,close
2025-03-03,2025,0.0,72.0,close
2025-03-03,2025,0.003,65.947,target
2025-03-03,2025,0.005,111.245,target
2025-03-03,2025,0.0075,72.0,close
2025-03-03,2025,0.01,72.0,close
2025-03-03,2025,0.015,72.0,close
2025-03-05,2025,0.0,250.0,close
2025-03-05,2025,0.003,65.926,target
2025-03-05,2025,0.005,111.21000000000001,target
2025-03-05,2025,0.0075,167.815,target
2025-03-05,2025,0.01,224.42000000000002,target
2025-03-05,2025,0.015,250.0,close
2025-03-06,2025,0.0,64.0,close
2025-03-06,2025,0.003,66.49,target
2025-03-06,2025,0.005,112.15,target
2025-03-06,2025,0.0075,64.0,close
2025-03-06,2025,0.01,64.0,close
2025-03-06,2025,0.015,64.0,close
2025-03-10,2025,0.0,-12.0,close
2025-03-10,2025,0.003,-12.0,close
2025-03-10,2025,0.005,-12.0,close
2025-03-10,2025,0.0075,-12.0,close
2025-03-10,2025,0.01,-12.0,close
2025-03-10,2025,0.015,-12.0,close
2025-03-13,2025,0.0,451.0,close
2025-03-13,2025,0.003,65.128,target
2025-03-13,2025,0.005,109.88,target
2025-03-13,2025,0.0075,165.82,target
2025-03-13,2025,0.01,221.76,target
2025-03-13,2025,0.015,333.64,target
2025-03-17,2025,0.0,117.0,close
2025-03-17,2025,0.003,64.825,target
2025-03-17,2025,0.005,109.375,target
2025-03-17,2025,0.0075,117.0,close
2025-03-17,2025,0.01,117.0,close
2025-03-17,2025,0.015,117.0,close
2025-03-18,2025,0.0,-144.0,close
2025-03-18,2025,0.003,-144.0,close
2025-03-18,2025,0.005,-144.0,close
2025-03-18,2025,0.0075,-144.0,close
2025-03-18,2025,0.01,-144.0,close
2025-03-18,2025,0.015,-144.0,close
2025-03-19,2025,0.0,201.0,close
2025-03-19,2025,0.003,64.705,target
2025-03-19,2025,0.005,109.175,target
2025-03-19,2025,0.0075,164.7625,target
2025-03-19,2025,0.01,220.35,target
2025-03-19,2025,0.015,201.0,close
2025-03-20,2025,0.0,126.0,close
2025-03-20,2025,0.003,64.714,target
2025-03-20,2025,0.005,109.19,target
2025-03-20,2025,0.0075,164.785,target
2025-03-20,2025,0.01,126.0,close
2025-03-20,2025,0.015,126.0,close
2025-03-25,2025,0.0,12.0,close
2025-03-25,2025,0.003,64.95100000000001,target
2025-03-25,2025,0.005,109.58500000000001,target
2025-03-25,2025,0.0075,12.0,close
2025-03-25,2025,0.01,12.0,close
2025-03-25,2025,0.015,12.0,close
2025-04-02,2025,0.0,39.0,close
2025-04-02,2025,0.003,61.783,target
2025-04-02,2025,0.005,39.0,close
2025-04-02,2025,0.0075,39.0,close
2025-04-02,2025,0.01,39.0,close
2025-04-02,2025,0.015,39.0,close
2025-04-08,2025,0.0,233.0,close
2025-04-08,2025,0.003,53.284,target
2025-04-08,2025,0.005,90.14,target
2025-04-08,2025,0.0075,136.21,target
2025-04-08,2025,0.01,182.28,target
2025-04-08,2025,0.015,274.42,target
2025-04-14,2025,0.0,153.0,close
2025-04-14,2025,0.003,56.95,target
2025-04-14,2025,0.005,96.25,target
2025-04-14,2025,0.0075,145.375,target
2025-04-14,2025,0.01,194.5,target
2025-04-14,2025,0.015,153.0,close
2025-04-15,2025,0.0,207.0,close
2025-04-15,2025,0.003,56.764,target
2025-04-15,2025,0.005,95.94,target
2025-04-15,2025,0.0075,144.91,target
2025-04-15,2025,0.01,193.88,target
2025-04-15,2025,0.015,207.0,close
2025-04-16,2025,0.0,-259.0,close
2025-04-16,2025,0.003,-259.0,close
2025-04-16,2025,0.005,-259.0,close
2025-04-16,2025,0.0075,-259.0,close
2025-04-16,2025,0.01,-259.0,close
2025-04-16,2025,0.015,-259.0,close
2025-04-23,2025,0.0,-184.0,close
2025-04-23,2025,0.003,-184.0,close
2025-04-23,2025,0.005,-184.0,close
2025-04-23,2025,0.0075,-184.0,close
2025-04-23,2025,0.01,-184.0,close
2025-04-23,2025,0.015,-184.0,close
2025-04-24,2025,0.0,70.0,close
2025-04-24,2025,0.003,56.596000000000004,target
2025-04-24,2025,0.005,95.66,target
2025-04-24,2025,0.0075,70.0,close
2025-04-24,2025,0.01,70.0,close
2025-04-24,2025,0.015,70.0,close
2025-04-25,2025,0.0,51.0,close
2025-04-25,2025,0.003,57.784,target
2025-04-25,2025,0.005,51.0,close
2025-04-25,2025,0.0075,51.0,close
2025-04-25,2025,0.01,51.0,close
2025-04-25,2025,0.015,51.0,close
2025-04-28,2025,0.0,-12.0,close
2025-04-28,2025,0.003,57.916000000000004,target
2025-04-28,2025,0.005,-12.0,close
2025-04-28,2025,0.0075,-12.0,close
2025-04-28,2025,0.01,-12.0,close
2025-04-28,2025,0.015,-12.0,close
2025-05-02,2025,0.0,205.0,close
2025-05-02,2025,0.003,59.407000000000004,target
2025-05-02,2025,0.005,100.345,target
2025-05-02,2025,0.0075,151.51749999999998,target
2025-05-02,2025,0.01,202.69,target
2025-05-02,2025,0.015,205.0,close
2025-05-05,2025,0.0,-48.0,close
2025-05-05,2025,0.003,59.092,target
2025-05-05,2025,0.005,99.82000000000001,target
2025-05-05,2025,0.0075,150.73,target
2025-05-05,2025,0.01,-48.0,close
2025-05-05,2025,0.015,-48.0,close
2025-05-07,2025,0.0,56.0,close
2025-05-07,2025,0.003,59.302,target
2025-05-07,2025,0.005,100.17,target
2025-05-07,2025,0.0075,151.255,target
2025-05-07,2025,0.01,56.0,close
2025-05-07,2025,0.015,56.0,close
2025-05-08,2025,0.0,102.0,close
2025-05-08,2025,0.003,59.425000000000004,target
2025-05-08,2025,0.005,100.375,target
2025-05-08,2025,0.0075,151.5625,target
2025-05-08,2025,0.01,202.75,target
2025-05-08,2025,0.015,102.0,close
2025-05-09,2025,0.0,193.0,close
2025-05-09,2025,0.003,59.959,target
2025-05-09,2025,0.005,101.265,target
2025-05-09,2025,0.0075,152.8975,target
2025-05-09,2025,0.01,204.53,target
2025-05-09,2025,0.015,193.0,close
2025-05-12,2025,0.0,58.0,close
2025-05-12,2025,0.003,61.018,target
2025-05-12,2025,0.005,103.03,target
2025-05-12,2025,0.0075,58.0,close
2025-05-12,2025,0.01,58.0,close
2025-05-12,2025,0.015,58.0,close
2025-05-13,2025,0.0,92.0,close
2025-05-13,2025,0.003,62.352999999999994,target
2025-05-13,2025,0.005,105.255,target
2025-05-13,2025,0.0075,158.8825,target
2025-05-13,2025,0.01,92.0,close
2025-05-13,2025,0.015,92.0,close
2025-05-14,2025,0.0,-98.0,close
2025-05-14,2025,0.003,63.022000000000006,target
2025-05-14,2025,0.005,-98.0,close
2025-05-14,2025,0.0075,-98.0,close
2025-05-14,2025,0.01,-98.0,close
2025-05-14,2025,0.015,-98.0,close
2025-05-15,2025,0.0,-88.0,close
2025-05-15,2025,0.003,-88.0,close
2025-05-15,2025,0.005,-88.0,close
2025-05-15,2025,0.0075,-88.0,close
2025-05-15,2025,0.01,-88.0,close
2025-05-15,2025,0.015,-88.0,close
2025-05-22,2025,0.0,-52.0,close
2025-05-22,2025,0.003,-52.0,close
2025-05-22,2025,0.005,-52.0,close
2025-05-22,2025,0.0075,-52.0,close
2025-05-22,2025,0.01,-52.0,close
2025-05-22,2025,0.015,-52.0,close
2025-05-26,2025,0.0,62.0,close
2025-05-26,2025,0.003,62.349999999999994,target
2025-05-26,2025,0.005,62.0,close
2025-05-26,2025,0.0075,62.0,close
2025-05-26,2025,0.01,62.0,close
2025-05-26,2025,0.015,62.0,close
2025-05-27,2025,0.0,164.0,close
2025-05-27,2025,0.003,62.185,target
2025-05-27,2025,0.005,104.97500000000001,target
2025-05-27,2025,0.0075,158.4625,target
2025-05-27,2025,0.01,211.95000000000002,target
2025-05-27,2025,0.015,164.0,close
2025-05-28,2025,0.0,63.0,close
2025-05-28,2025,0.003,61.942,target
2025-05-28,2025,0.005,104.57000000000001,target
2025-05-28,2025,0.0075,157.855,target
2025-05-28,2025,0.01,63.0,close
2025-05-28,2025,0.015,63.0,close
2025-06-03,2025,0.0,-54.0,close
2025-06-03,2025,0.003,61.084,target
2025-06-03,2025,0.005,103.14,target
2025-06-03,2025,0.0075,155.71,target
2025-06-03,2025,0.01,-54.0,close
2025-06-03,2025,0.015,-54.0,close
2025-06-04,2025,0.0,-38.0,close
2025-06-04,2025,0.003,-38.0,close
2025-06-04,2025,0.005,-38.0,close
2025-06-04,2025,0.0075,-38.0,close
2025-06-04,2025,0.01,-38.0,close
2025-06-04,2025,0.015,-38.0,close
2025-06-05,2025,0.0,-38.0,close
2025-06-05,2025,0.003,62.778999999999996,target
2025-06-05,2025,0.005,-38.0,close
2025-06-05,2025,0.0075,-38.0,close
2025-06-05,2025,0.01,-38.0,close
2025-06-05,2025,0.015,-38.0,close
2025-06-09,2025,0.0,57.0,close
2025-06-09,2025,0.003,62.998000000000005,target
2025-06-09,2025,0.005,106.33,target
2025-06-09,2025,0.0075,57.0,close
2025-06-09,2025,0.01,57.0,close
2025-06-09,2025,0.015,57.0,close
2025-06-10,2025,0.0,244.0,close
2025-06-10,2025,0.003,63.601,target
2025-06-10,2025,0.005,107.33500000000001,target
2025-06-10,2025,0.0075,162.0025,target
2025-06-10,2025,0.01,216.67000000000002,target
2025-06-10,2025,0.015,326.005,target
2025-06-11,2025,0.0,-91.0,close
2025-06-11,2025,0.003,64.78,target
2025-06-11,2025,0.005,-91.0,close
2025-06-11,2025,0.0075,-91.0,close
2025-06-11,2025,0.01,-91.0,close
2025-06-11,2025,0.015,-91.0,close
2025-06-13,2025,0.0,-39.0,close
2025-06-13,2025,0.003,63.913,target
2025-06-13,2025,0.005,107.855,target
2025-06-13,2025,0.0075,162.7825,target
2025-06-13,2025,0.01,-39.0,close
2025-06-13,2025,0.015,-39.0,close
2025-06-17,2025,0.0,64.0,close
2025-06-17,2025,0.003,64.687,target
2025-06-17,2025,0.005,109.145,target
2025-06-17,2025,0.0075,164.7175,target
2025-06-17,2025,0.01,64.0,close
2025-06-17,2025,0.015,64.0,close
2025-06-19,2025,0.0,-118.0,close
2025-06-19,2025,0.003,-118.0,close
2025-06-19,2025,0.005,-118.0,close
2025-06-19,2025,0.0075,-118.0,close
2025-06-19,2025,0.01,-118.0,close
2025-06-19,2025,0.015,-118.0,close
2025-06-20,2025,0.0,17.0,close
2025-06-20,2025,0.003,62.89,target
2025-06-20,2025,0.005,106.15,target
2025-06-20,2025,0.0075,17.0,close
2025-06-20,2025,0.01,17.0,close
2025-06-20,2025,0.015,17.0,close
2025-06-24,2025,0.0,200.0,close
2025-06-24,2025,0.003,63.28,target
2025-06-24,2025,0.005,106.8,target
2025-06-24,2025,0.0075,161.2,target
2025-06-24,2025,0.01,200.0,close
2025-06-24,2025,0.015,200.0,close
2025-06-25,2025,0.0,-102.0,close
2025-06-25,2025,0.003,-102.0,close
2025-06-25,2025,0.005,-102.0,close
2025-06-25,2025,0.0075,-102.0,close
2025-06-25,2025,0.01,-102.0,close
2025-06-25,2025,0.015,-102.0,close
2025-06-26,2025,0.0,-55.0,close
2025-06-26,2025,0.003,64.489,target
2025-06-26,2025,0.005,-55.0,close
2025-06-26,2025,0.0075,-55.0,close
2025-06-26,2025,0.01,-55.0,close
2025-06-26,2025,0.015,-55.0,close
2025-06-27,2025,0.0,-81.0,close
2025-06-27,2025,0.003,-81.0,close
2025-06-27,2025,0.005,-81.0,close
2025-06-27,2025,0.0075,-81.0,close
2025-06-27,2025,0.01,-81.0,close
2025-06-27,2025,0.015,-81.0,close
2025-06-30,2025,0.0,-96.0,close
2025-06-30,2025,0.003,-96.0,close
2025-06-30,2025,0.005,-96.0,close
2025-06-30,2025,0.0075,-96.0,close
2025-06-30,2025,0.01,-96.0,close
2025-06-30,2025,0.015,-96.0,close
2025-07-01,2025,0.0,156.0,close
2025-07-01,2025,0.003,64.57900000000001,target
2025-07-01,2025,0.005,108.965,target
2025-07-01,2025,0.0075,164.4475,target
2025-07-01,2025,0.01,219.93,target
2025-07-01,2025,0.015,330.895,target
2025-07-03,2025,0.0,107.0,close
2025-07-03,2025,0.003,65.71000000000001,target
2025-07-03,2025,0.005,110.85000000000001,target
2025-07-03,2025,0.0075,107.0,close
2025-07-03,2025,0.01,107.0,close
2025-07-03,2025,0.015,107.0,close
2025-07-04,2025,0.0,-315.0,close
2025-07-04,2025,0.003,-315.0,close
2025-07-04,2025,0.005,-315.0,close
2025-07-04,2025,0.0075,-315.0,close
2025-07-04,2025,0.01,-315.0,close
2025-07-04,2025,0.015,-315.0,close
2025-07-07,2025,0.0,-11.0,close
2025-07-07,2025,0.003,65.035,target
2025-07-07,2025,0.005,109.72500000000001,target
2025-07-07,2025,0.0075,-11.0,close
2025-07-07,2025,0.01,-11.0,close
2025-07-07,2025,0.015,-11.0,close
2025-07-08,2025,0.0,83.0,close
2025-07-08,2025,0.003,65.017,target
2025-07-08,2025,0.005,109.69500000000001,target
2025-07-08,2025,0.0075,165.5425,target
2025-07-08,2025,0.01,83.0,close
2025-07-08,2025,0.015,83.0,close
2025-07-09,2025,0.0,178.0,close
2025-07-09,2025,0.003,64.75,target
2025-07-09,2025,0.005,109.25,target
2025-07-09,2025,0.0075,164.875,target
2025-07-09,2025,0.01,178.0,close
2025-07-09,2025,0.015,178.0,close
2025-07-10,2025,0.0,143.0,close
2025-07-10,2025,0.003,65.389,target
2025-07-10,2025,0.005,110.315,target
2025-07-10,2025,0.0075,166.4725,target
2025-07-10,2025,0.01,143.0,close
2025-07-10,2025,0.015,143.0,close
2025-07-11,2025,0.0,250.0,close
2025-07-11,2025,0.003,65.536,target
2025-07-11,2025,0.005,110.56,target
2025-07-11,2025,0.0075,166.84,target
2025-07-11,2025,0.01,223.12,target
2025-07-11,2025,0.015,250.0,close
2025-07-16,2025,0.0,211.0,close
2025-07-16,2025,0.003,66.118,target
2025-07-16,2025,0.005,111.53,target
2025-07-16,2025,0.0075,168.295,target
2025-07-16,2025,0.01,225.06,target
2025-07-16,2025,0.015,211.0,close
2025-07-18,2025,0.0,-94.0,close
2025-07-18,2025,0.003,-94.0,close
2025-07-18,2025,0.005,-94.0,close
2025-07-18,2025,0.0075,-94.0,close
2025-07-18,2025,0.01,-94.0,close
2025-07-18,2025,0.015,-94.0,close
2025-07-22,2025,0.0,-261.0,close
2025-07-22,2025,0.003,67.753,target
2025-07-22,2025,0.005,114.255,target
2025-07-22,2025,0.0075,-261.0,close
2025-07-22,2025,0.01,-261.0,close
2025-07-22,2025,0.015,-261.0,close
2025-07-23,2025,0.0,-199.0,close
2025-07-23,2025,0.003,-199.0,close
2025-07-23,2025,0.005,-199.0,close
2025-07-23,2025,0.0075,-199.0,close
2025-07-23,2025,0.01,-199.0,close
2025-07-23,2025,0.015,-199.0,close
2025-07-25,2025,0.0,-21.0,close
2025-07-25,2025,0.003,-21.0,close
2025-07-25,2025,0.005,-21.0,close
2025-07-25,2025,0.0075,-21.0,close
2025-07-25,2025,0.01,-21.0,close
2025-07-25,2025,0.015,-21.0,close
2025-07-28,2025,0.0,24.0,close
2025-07-28,2025,0.003,68.116,target
2025-07-28,2025,0.005,24.0,close
2025-07-28,2025,0.0075,24.0,close
2025-07-28,2025,0.01,24.0,close
2025-07-28,2025,0.015,24.0,close
2025-07-29,2025,0.0,-173.0,close
2025-07-29,2025,0.003,-173.0,close
2025-07-29,2025,0.005,-173.0,close
2025-07-29,2025,0.0075,-173.0,close
2025-07-29,2025,0.01,-173.0,close
2025-07-29,2025,0.015,-173.0,close
2025-07-30,2025,0.0,147.0,close
2025-07-30,2025,0.003,67.642,target
2025-07-30,2025,0.005,114.07000000000001,target
2025-07-30,2025,0.0075,172.105,target
2025-07-30,2025,0.01,147.0,close
2025-07-30,2025,0.015,147.0,close
2025-07-31,2025,0.0,110.0,close
2025-07-31,2025,0.003,68.47,target
2025-07-31,2025,0.005,115.45,target
2025-07-31,2025,0.0075,110.0,close
2025-07-31,2025,0.01,110.0,close
2025-07-31,2025,0.015,110.0,close
2025-08-04,2025,0.0,-154.0,close
2025-08-04,2025,0.003,67.342,target
2025-08-04,2025,0.005,-154.0,close
2025-08-04,2025,0.0075,-154.0,close
2025-08-04,2025,0.01,-154.0,close
2025-08-04,2025,0.015,-154.0,close
2025-08-05,2025,0.0,139.0,close
2025-08-05,2025,0.003,68.308,target
2025-08-05,2025,0.005,115.18,target
2025-08-05,2025,0.0075,139.0,close
2025-08-05,2025,0.01,139.0,close
2025-08-05,2025,0.015,139.0,close
2025-08-06,2025,0.0,-13.0,close
2025-08-06,2025,0.003,-13.0,close
2025-08-06,2025,0.005,-13.0,close
2025-08-06,2025,0.0075,-13.0,close
2025-08-06,2025,0.01,-13.0,close
2025-08-06,2025,0.015,-13.0,close
2025-08-08,2025,0.0,-132.0,close
2025-08-08,2025,0.003,-132.0,close
2025-08-08,2025,0.005,-132.0,close
2025-08-08,2025,0.0075,-132.0,close
2025-08-08,2025,0.01,-132.0,close
2025-08-08,2025,0.015,-132.0,close
2025-08-11,2025,0.0,192.0,close
2025-08-11,2025,0.003,69.901,target
2025-08-11,2025,0.005,117.83500000000001,target
2025-08-11,2025,0.0075,177.7525,target
2025-08-11,2025,0.01,237.67000000000002,target
2025-08-11,2025,0.015,192.0,close
2025-08-13,2025,0.0,-13.0,close
2025-08-13,2025,0.003,70.996,target
2025-08-13,2025,0.005,119.66,target
2025-08-13,2025,0.0075,-13.0,close
2025-08-13,2025,0.01,-13.0,close
2025-08-13,2025,0.015,-13.0,close
2025-08-14,2025,0.0,-80.0,close
2025-08-14,2025,0.003,-80.0,close
2025-08-14,2025,0.005,-80.0,close
2025-08-14,2025,0.0075,-80.0,close
2025-08-14,2025,0.01,-80.0,close
2025-08-14,2025,0.015,-80.0,close
2025-08-19,2025,0.0,-40.0,close
2025-08-19,2025,0.003,-40.0,close
2025-08-19,2025,0.005,-40.0,close
2025-08-19,2025,0.0075,-40.0,close
2025-08-19,2025,0.01,-40.0,close
2025-08-19,2025,0.015,-40.0,close
2025-08-20,2025,0.0,431.0,close
2025-08-20,2025,0.003,70.294,target
2025-08-20,2025,0.005,118.49000000000001,target
2025-08-20,2025,0.0075,178.73499999999999,target
2025-08-20,2025,0.01,238.98000000000002,target
2025-08-20,2025,0.015,359.46999999999997,target
2025-08-25,2025,0.0,-137.0,close
2025-08-25,2025,0.003,-137.0,close
2025-08-25,2025,0.005,-137.0,close
2025-08-25,2025,0.0075,-137.0,close
2025-08-25,2025,0.01,-137.0,close
2025-08-25,2025,0.015,-137.0,close
2025-08-26,2025,0.0,108.0,close
2025-08-26,2025,0.003,70.432,target
2025-08-26,2025,0.005,118.72,target
2025-08-26,2025,0.0075,108.0,close
2025-08-26,2025,0.01,108.0,close
2025-08-26,2025,0.015,108.0,close
2025-08-27,2025,0.0,103.0,close
2025-08-27,2025,0.003,71.071,target
2025-08-27,2025,0.005,119.785,target
2025-08-27,2025,0.0075,103.0,close
2025-08-27,2025,0.01,103.0,close
2025-08-27,2025,0.015,103.0,close
2025-08-28,2025,0.0,-132.0,close
2025-08-28,2025,0.003,-132.0,close
2025-08-28,2025,0.005,-132.0,close
2025-08-28,2025,0.0075,-132.0,close
2025-08-28,2025,0.01,-132.0,close
2025-08-28,2025,0.015,-132.0,close
2025-08-29,2025,0.0,-136.0,close
2025-08-29,2025,0.003,-136.0,close
2025-08-29,2025,0.005,-136.0,close
2025-08-29,2025,0.0075,-136.0,close
2025-08-29,2025,0.01,-136.0,close
2025-08-29,2025,0.015,-136.0,close
2025-09-03,2025,0.0,-39.0,close
2025-09-03,2025,0.003,69.886,target
2025-09-03,2025,0.005,-39.0,close
2025-09-03,2025,0.0075,-39.0,close
2025-09-03,2025,0.01,-39.0,close
2025-09-03,2025,0.015,-39.0,close
2025-09-05,2025,0.0,49.0,close
2025-09-05,2025,0.003,49.0,close
2025-09-05,2025,0.005,49.0,close
2025-09-05,2025,0.0075,49.0,close
2025-09-05,2025,0.01,49.0,close
2025-09-05,2025,0.015,49.0,close
2025-09-08,2025,0.0,-31.0,close
2025-09-08,2025,0.003,71.737,target
2025-09-08,2025,0.005,-31.0,close
2025-09-08,2025,0.0075,-31.0,close
2025-09-08,2025,0.01,-31.0,close
2025-09-08,2025,0.015,-31.0,close
2025-09-09,2025,0.0,83.0,close
2025-09-09,2025,0.003,72.157,target
2025-09-09,2025,0.005,83.0,close
2025-09-09,2025,0.0075,83.0,close
