date,yr,tp,sl,pnl,how
2007-09-06,2007,0.015,0.0075,-66.853875,stop
2007-09-06,2007,0.015,0.01,-89.13850000000001,stop
2007-09-06,2007,0.015,0.015,-103.22999999999956,close
2007-09-06,2007,0.015,0.0,-103.22999999999956,close
2007-09-06,2007,0.0,0.005,-44.569250000000004,stop
2007-09-06,2007,0.0,0.0075,-66.853875,stop
2007-09-06,2007,0.0,0.01,-89.13850000000001,stop
2007-09-06,2007,0.0,0.015,-103.22999999999956,close
2007-09-06,2007,0.0,0.0,-103.22999999999956,close
2007-09-07,2007,0.0075,0.005,1.0,close
2007-09-07,2007,0.0075,0.0075,1.0,close
2007-09-07,2007,0.0075,0.01,1.0,close
2007-09-07,2007,0.0075,0.015,1.0,close
2007-09-07,2007,0.0075,0.0,1.0,close
2007-09-07,2007,0.01,0.005,1.0,close
2007-09-07,2007,0.01,0.0075,1.0,close
2007-09-07,2007,0.01,0.01,1.0,close
2007-09-07,2007,0.01,0.015,1.0,close
2007-09-07,2007,0.01,0.0,1.0,close
2007-09-07,2007,0.015,0.005,1.0,close
2007-09-07,2007,0.015,0.0075,1.0,close
2007-09-07,2007,0.015,0.01,1.0,close
2007-09-07,2007,0.015,0.015,1.0,close
2007-09-07,2007,0.015,0.0,1.0,close
2007-09-07,2007,0.0,0.005,1.0,close
2007-09-07,2007,0.0,0.0075,1.0,close
2007-09-07,2007,0.0,0.01,1.0,close
2007-09-07,2007,0.0,0.015,1.0,close
2007-09-07,2007,0.0,0.0,1.0,close
2007-09-11,2007,0.0075,0.005,67.03184999999999,target
2007-09-11,2007,0.0075,0.0075,67.03184999999999,target
2007-09-11,2007,0.0075,0.01,67.03184999999999,target
2007-09-11,2007,0.0075,0.015,67.03184999999999,target
2007-09-11,2007,0.0075,0.0,67.03184999999999,target
2007-09-11,2007,0.01,0.005,65.54000000000087,close
2007-09-11,2007,0.01,0.0075,65.54000000000087,close
2007-09-11,2007,0.01,0.01,65.54000000000087,close
2007-09-11,2007,0.01,0.015,65.54000000000087,close
2007-09-11,2007,0.01,0.0,65.54000000000087,close
2007-09-11,2007,0.015,0.005,65.54000000000087,close
2007-09-11,2007,0.015,0.0075,65.54000000000087,close
2007-09-11,2007,0.015,0.01,65.54000000000087,close
2007-09-11,2007,0.015,0.015,65.54000000000087,close
2007-09-11,2007,0.015,0.0,65.54000000000087,close
2007-09-11,2007,0.0,0.005,65.54000000000087,close
2007-09-11,2007,0.0,0.0075,65.54000000000087,close
2007-09-11,2007,0.0,0.01,65.54000000000087,close
2007-09-11,2007,0.0,0.015,65.54000000000087,close
2007-09-11,2007,0.0,0.0,65.54000000000087,close
2007-09-12,2007,0.0075,0.005,67.52340000000001,target
2007-09-12,2007,0.0075,0.0075,67.52340000000001,target
2007-09-12,2007,0.0075,0.01,67.52340000000001,target
2007-09-12,2007,0.0075,0.015,67.52340000000001,target
2007-09-12,2007,0.0075,0.0,67.52340000000001,target
2007-09-12,2007,0.01,0.005,15.0,close
2007-09-12,2007,0.01,0.0075,15.0,close
2007-09-12,2007,0.01,0.01,15.0,close
2007-09-12,2007,0.01,0.015,15.0,close
2007-09-12,2007,0.01,0.0,15.0,close
2007-09-12,2007,0.015,0.005,15.0,close
2007-09-12,2007,0.015,0.0075,15.0,close
2007-09-12,2007,0.015,0.01,15.0,close
2007-09-12,2007,0.015,0.015,15.0,close
2007-09-12,2007,0.015,0.0,15.0,close
2007-09-12,2007,0.0,0.005,15.0,close
2007-09-12,2007,0.0,0.0075,15.0,close
2007-09-12,2007,0.0,0.01,15.0,close
2007-09-12,2007,0.0,0.015,15.0,close
2007-09-12,2007,0.0,0.0,15.0,close
2007-09-13,2007,0.0075,0.005,67.6359,target
2007-09-13,2007,0.0075,0.0075,67.6359,target
2007-09-13,2007,0.0075,0.01,67.6359,target
2007-09-13,2007,0.0075,0.015,67.6359,target
2007-09-13,2007,0.0075,0.0,67.6359,target
2007-09-13,2007,0.01,0.005,90.1812,target
2007-09-13,2007,0.01,0.0075,90.1812,target
2007-09-13,2007,0.01,0.01,90.1812,target
2007-09-13,2007,0.01,0.015,90.1812,target
2007-09-13,2007,0.01,0.0,90.1812,target
2007-09-13,2007,0.015,0.005,90.70000000000073,close
2007-09-13,2007,0.015,0.0075,90.70000000000073,close
2007-09-13,2007,0.015,0.01,90.70000000000073,close
2007-09-13,2007,0.015,0.015,90.70000000000073,close
2007-09-13,2007,0.015,0.0,90.70000000000073,close
2007-09-13,2007,0.0,0.005,90.70000000000073,close
2007-09-13,2007,0.0,0.0075,90.70000000000073,close
2007-09-13,2007,0.0,0.01,90.70000000000073,close
2007-09-13,2007,0.0,0.015,90.70000000000073,close
2007-09-13,2007,0.0,0.0,90.70000000000073,close
2007-09-19,2007,0.0075,0.005,67.525875,target
2007-09-19,2007,0.0075,0.0075,67.525875,target
2007-09-19,2007,0.0075,0.01,67.525875,target
2007-09-19,2007,0.0075,0.015,67.525875,target
2007-09-19,2007,0.0075,0.0,67.525875,target
2007-09-19,2007,0.01,0.005,90.03450000000001,target
2007-09-19,2007,0.01,0.0075,90.03450000000001,target
2007-09-19,2007,0.01,0.01,90.03450000000001,target
2007-09-19,2007,0.01,0.015,90.03450000000001,target
2007-09-19,2007,0.01,0.0,90.03450000000001,target
2007-09-19,2007,0.015,0.005,77.07000000000153,close
2007-09-19,2007,0.015,0.0075,77.07000000000153,close
2007-09-19,2007,0.015,0.01,77.07000000000153,close
2007-09-19,2007,0.015,0.015,77.07000000000153,close
2007-09-19,2007,0.015,0.0,77.07000000000153,close
2007-09-19,2007,0.0,0.005,77.07000000000153,close
2007-09-19,2007,0.0,0.0075,77.07000000000153,close
2007-09-19,2007,0.0,0.01,77.07000000000153,close
2007-09-19,2007,0.0,0.015,77.07000000000153,close
2007-09-19,2007,0.0,0.0,77.07000000000153,close
2007-09-20,2007,0.0075,0.005,66.94784999999999,target
2007-09-20,2007,0.0075,0.0075,66.94784999999999,target
2007-09-20,2007,0.0075,0.01,66.94784999999999,target
2007-09-20,2007,0.0075,0.015,66.94784999999999,target
2007-09-20,2007,0.0075,0.0,66.94784999999999,target
2007-09-20,2007,0.01,0.005,89.26379999999999,target
2007-09-20,2007,0.01,0.0075,89.26379999999999,target
2007-09-20,2007,0.01,0.01,89.26379999999999,target
2007-09-20,2007,0.01,0.015,89.26379999999999,target
2007-09-20,2007,0.01,0.0,89.26379999999999,target
2007-09-20,2007,0.015,0.005,133.89569999999998,target
2007-09-20,2007,0.015,0.0075,133.89569999999998,target
2007-09-20,2007,0.015,0.01,133.89569999999998,target
2007-09-20,2007,0.015,0.015,133.89569999999998,target
2007-09-20,2007,0.015,0.0,133.89569999999998,target
2007-09-20,2007,0.0,0.005,56.650000000001455,close
2007-09-20,2007,0.0,0.0075,56.650000000001455,close
2007-09-20,2007,0.0,0.01,56.650000000001455,close
2007-09-20,2007,0.0,0.015,56.650000000001455,close
2007-09-20,2007,0.0,0.0,56.650000000001455,close
2007-09-21,2007,0.0075,0.005,67.372725,target
2007-09-21,2007,0.0075,0.0075,67.372725,target
2007-09-21,2007,0.0075,0.01,67.372725,target
2007-09-21,2007,0.0075,0.015,67.372725,target
2007-09-21,2007,0.0075,0.0,67.372725,target
2007-09-21,2007,0.01,0.005,89.83030000000001,target
2007-09-21,2007,0.01,0.0075,89.83030000000001,target
2007-09-21,2007,0.01,0.01,89.83030000000001,target
2007-09-21,2007,0.01,0.015,89.83030000000001,target
2007-09-21,2007,0.01,0.0,89.83030000000001,target
2007-09-21,2007,0.015,0.005,122.25,close
2007-09-21,2007,0.015,0.0075,122.25,close
2007-09-21,2007,0.015,0.01,122.25,close
2007-09-21,2007,0.015,0.015,122.25,close
2007-09-21,2007,0.015,0.0,122.25,close
2007-09-21,2007,0.0,0.005,122.25,close
2007-09-21,2007,0.0,0.0075,122.25,close
2007-09-21,2007,0.0,0.01,122.25,close
2007-09-21,2007,0.0,0.015,122.25,close
2007-09-21,2007,0.0,0.0,122.25,close
2007-09-26,2007,0.0075,0.005,68.28960000000001,target
2007-09-26,2007,0.0075,0.0075,68.28960000000001,target
2007-09-26,2007,0.0075,0.01,68.28960000000001,target
2007-09-26,2007,0.0075,0.015,68.28960000000001,target
2007-09-26,2007,0.0075,0.0,68.28960000000001,target
2007-09-26,2007,0.01,0.005,91.0528,target
2007-09-26,2007,0.01,0.0075,91.0528,target
2007-09-26,2007,0.01,0.01,91.0528,target
2007-09-26,2007,0.01,0.015,91.0528,target
2007-09-26,2007,0.01,0.0,91.0528,target
2007-09-26,2007,0.015,0.005,136.57920000000001,target
2007-09-26,2007,0.015,0.0075,136.57920000000001,target
2007-09-26,2007,0.015,0.01,136.57920000000001,target
2007-09-26,2007,0.015,0.015,136.57920000000001,target
2007-09-26,2007,0.015,0.0,136.57920000000001,target
2007-09-26,2007,0.0,0.005,152.1899999999987,close
2007-09-26,2007,0.0,0.0075,152.1899999999987,close
2007-09-26,2007,0.0,0.01,152.1899999999987,close
2007-09-26,2007,0.0,0.015,152.1899999999987,close
2007-09-26,2007,0.0,0.0,152.1899999999987,close
2007-09-28,2007,0.0075,0.005,-1.6999999999989086,close
2007-09-28,2007,0.0075,0.0075,-1.6999999999989086,close
2007-09-28,2007,0.0075,0.01,-1.6999999999989086,close
2007-09-28,2007,0.0075,0.015,-1.6999999999989086,close
2007-09-28,2007,0.0075,0.0,-1.6999999999989086,close
2007-09-28,2007,0.01,0.005,-1.6999999999989086,close
2007-09-28,2007,0.01,0.0075,-1.6999999999989086,close
2007-09-28,2007,0.01,0.01,-1.6999999999989086,close
2007-09-28,2007,0.01,0.015,-1.6999999999989086,close
2007-09-28,2007,0.01,0.0,-1.6999999999989086,close
2007-09-28,2007,0.015,0.005,-1.6999999999989086,close
2007-09-28,2007,0.015,0.0075,-1.6999999999989086,close
2007-09-28,2007,0.015,0.01,-1.6999999999989086,close
2007-09-28,2007,0.015,0.015,-1.6999999999989086,close
2007-09-28,2007,0.015,0.0,-1.6999999999989086,close
2007-09-28,2007,0.0,0.005,-1.6999999999989086,close
2007-09-28,2007,0.0,0.0075,-1.6999999999989086,close
2007-09-28,2007,0.0,0.01,-1.6999999999989086,close
2007-09-28,2007,0.0,0.015,-1.6999999999989086,close
2007-09-28,2007,0.0,0.0,-1.6999999999989086,close
2007-09-29,2007,0.0075,0.005,64.56999999999971,close
2007-09-29,2007,0.0075,0.0075,64.56999999999971,close
2007-09-29,2007,0.0075,0.01,64.56999999999971,close
2007-09-29,2007,0.0075,0.015,64.56999999999971,close
2007-09-29,2007,0.0075,0.0,64.56999999999971,close
2007-09-29,2007,0.01,0.005,64.56999999999971,close
2007-09-29,2007,0.01,0.0075,64.56999999999971,close
2007-09-29,2007,0.01,0.01,64.56999999999971,close
2007-09-29,2007,0.01,0.015,64.56999999999971,close
2007-09-29,2007,0.01,0.0,64.56999999999971,close
2007-09-29,2007,0.015,0.005,64.56999999999971,close
2007-09-29,2007,0.015,0.0075,64.56999999999971,close
2007-09-29,2007,0.015,0.01,64.56999999999971,close
2007-09-29,2007,0.015,0.015,64.56999999999971,close
2007-09-29,2007,0.015,0.0,64.56999999999971,close
2007-09-29,2007,0.0,0.005,64.56999999999971,close
2007-09-29,2007,0.0,0.0075,64.56999999999971,close
2007-09-29,2007,0.0,0.01,64.56999999999971,close
2007-09-29,2007,0.0,0.015,64.56999999999971,close
2007-09-29,2007,0.0,0.0,64.56999999999971,close
2007-10-01,2007,0.0075,0.005,71.0739,target
2007-10-01,2007,0.0075,0.0075,71.0739,target
2007-10-01,2007,0.0075,0.01,71.0739,target
2007-10-01,2007,0.0075,0.015,71.0739,target
2007-10-01,2007,0.0075,0.0,71.0739,target
2007-10-01,2007,0.01,0.005,11.979999999999563,close
2007-10-01,2007,0.01,0.0075,11.979999999999563,close
2007-10-01,2007,0.01,0.01,11.979999999999563,close
2007-10-01,2007,0.01,0.015,11.979999999999563,close
2007-10-01,2007,0.01,0.0,11.979999999999563,close
2007-10-01,2007,0.015,0.005,11.979999999999563,close
2007-10-01,2007,0.015,0.0075,11.979999999999563,close
2007-10-01,2007,0.015,0.01,11.979999999999563,close
2007-10-01,2007,0.015,0.015,11.979999999999563,close
2007-10-01,2007,0.015,0.0,11.979999999999563,close
2007-10-01,2007,0.0,0.005,11.979999999999563,close
2007-10-01,2007,0.0,0.0075,11.979999999999563,close
2007-10-01,2007,0.0,0.01,11.979999999999563,close
2007-10-01,2007,0.0,0.015,11.979999999999563,close
2007-10-01,2007,0.0,0.0,11.979999999999563,close
2007-10-02,2007,0.0075,0.005,71.16375,target
2007-10-02,2007,0.0075,0.0075,71.16375,target
2007-10-02,2007,0.0075,0.01,71.16375,target
2007-10-02,2007,0.0075,0.015,71.16375,target
2007-10-02,2007,0.0075,0.0,71.16375,target
2007-10-02,2007,0.01,0.005,94.885,target
2007-10-02,2007,0.01,0.0075,94.885,target
2007-10-02,2007,0.01,0.01,94.885,target
2007-10-02,2007,0.01,0.015,94.885,target
2007-10-02,2007,0.01,0.0,94.885,target
2007-10-02,2007,0.015,0.005,142.3275,target
2007-10-02,2007,0.015,0.0075,142.3275,target
2007-10-02,2007,0.015,0.01,142.3275,target
2007-10-02,2007,0.015,0.015,142.3275,target
2007-10-02,2007,0.015,0.0,142.3275,target
2007-10-02,2007,0.0,0.005,134.75,close
2007-10-02,2007,0.0,0.0075,134.75,close
2007-10-02,2007,0.0,0.01,134.75,close
2007-10-02,2007,0.0,0.015,134.75,close
2007-10-02,2007,0.0,0.0,134.75,close
2007-10-08,2007,0.0075,0.005,72.12945,target
2007-10-08,2007,0.0075,0.0075,72.12945,target
2007-10-08,2007,0.0075,0.01,72.12945,target
2007-10-08,2007,0.0075,0.015,72.12945,target
2007-10-08,2007,0.0075,0.0,72.12945,target
2007-10-08,2007,0.01,0.005,96.1726,target
2007-10-08,2007,0.01,0.0075,96.1726,target
2007-10-08,2007,0.01,0.01,96.1726,target
2007-10-08,2007,0.01,0.015,96.1726,target
2007-10-08,2007,0.01,0.0,96.1726,target
2007-10-08,2007,0.015,0.005,99.90999999999985,close
2007-10-08,2007,0.015,0.0075,99.90999999999985,close
2007-10-08,2007,0.015,0.01,99.90999999999985,close
2007-10-08,2007,0.015,0.015,99.90999999999985,close
2007-10-08,2007,0.015,0.0,99.90999999999985,close
2007-10-08,2007,0.0,0.005,99.90999999999985,close
2007-10-08,2007,0.0,0.0075,99.90999999999985,close
2007-10-08,2007,0.0,0.01,99.90999999999985,close
2007-10-08,2007,0.0,0.015,99.90999999999985,close
2007-10-08,2007,0.0,0.0,99.90999999999985,close
2007-10-09,2007,0.0075,0.005,-48.58585,stop
2007-10-09,2007,0.0075,0.0075,-72.878775,stop
2007-10-09,2007,0.0075,0.01,-97.1717,stop
2007-10-09,2007,0.0075,0.015,-77.34000000000015,close
2007-10-09,2007,0.0075,0.0,-77.34000000000015,close
2007-10-09,2007,0.01,0.005,-48.58585,stop
2007-10-09,2007,0.01,0.0075,-72.878775,stop
2007-10-09,2007,0.01,0.01,-97.1717,stop
2007-10-09,2007,0.01,0.015,-77.34000000000015,close
2007-10-09,2007,0.01,0.0,-77.34000000000015,close
2007-10-09,2007,0.015,0.005,-48.58585,stop
2007-10-09,2007,0.015,0.0075,-72.878775,stop
2007-10-09,2007,0.015,0.01,-97.1717,stop
2007-10-09,2007,0.015,0.015,-77.34000000000015,close
2007-10-09,2007,0.015,0.0,-77.34000000000015,close
2007-10-09,2007,0.0,0.005,-48.58585,stop
2007-10-09,2007,0.0,0.0075,-72.878775,stop
2007-10-09,2007,0.0,0.01,-97.1717,stop
2007-10-09,2007,0.0,0.015,-77.34000000000015,close
2007-10-09,2007,0.0,0.0,-77.34000000000015,close
2007-10-15,2007,0.0075,0.005,71.223525,target
2007-10-15,2007,0.0075,0.0075,71.223525,target
2007-10-15,2007,0.0075,0.01,71.223525,target
2007-10-15,2007,0.0075,0.015,71.223525,target
2007-10-15,2007,0.0075,0.0,71.223525,target
2007-10-15,2007,0.01,0.005,-47.48235,stop
2007-10-15,2007,0.01,0.0075,21.980000000001382,close
2007-10-15,2007,0.01,0.01,21.980000000001382,close
2007-10-15,2007,0.01,0.015,21.980000000001382,close
2007-10-15,2007,0.01,0.0,21.980000000001382,close
2007-10-15,2007,0.015,0.005,-47.48235,stop
2007-10-15,2007,0.015,0.0075,21.980000000001382,close
2007-10-15,2007,0.015,0.01,21.980000000001382,close
2007-10-15,2007,0.015,0.015,21.980000000001382,close
2007-10-15,2007,0.015,0.0,21.980000000001382,close
2007-10-15,2007,0.0,0.005,-47.48235,stop
2007-10-15,2007,0.0,0.0075,21.980000000001382,close
2007-10-15,2007,0.0,0.01,21.980000000001382,close
2007-10-15,2007,0.0,0.015,21.980000000001382,close
2007-10-15,2007,0.0,0.0,21.980000000001382,close
2007-10-18,2007,0.0075,0.005,71.7162,target
2007-10-18,2007,0.0075,0.0075,71.7162,target
2007-10-18,2007,0.0075,0.01,71.7162,target
2007-10-18,2007,0.0075,0.015,71.7162,target
2007-10-18,2007,0.0075,0.0,71.7162,target
2007-10-18,2007,0.01,0.005,95.6216,target
2007-10-18,2007,0.01,0.0075,95.6216,target
2007-10-18,2007,0.01,0.01,95.6216,target
2007-10-18,2007,0.01,0.015,95.6216,target
2007-10-18,2007,0.01,0.0,95.6216,target
2007-10-18,2007,0.015,0.005,74.90999999999985,close
2007-10-18,2007,0.015,0.0075,74.90999999999985,close
2007-10-18,2007,0.015,0.01,74.90999999999985,close
2007-10-18,2007,0.015,0.015,74.90999999999985,close
2007-10-18,2007,0.015,0.0,74.90999999999985,close
2007-10-18,2007,0.0,0.005,74.90999999999985,close
2007-10-18,2007,0.0,0.0075,74.90999999999985,close
2007-10-18,2007,0.0,0.01,74.90999999999985,close
2007-10-18,2007,0.0,0.015,74.90999999999985,close
2007-10-18,2007,0.0,0.0,74.90999999999985,close
2007-10-19,2007,0.0075,0.005,-25.350000000000364,close
2007-10-19,2007,0.0075,0.0075,-25.350000000000364,close
2007-10-19,2007,0.0075,0.01,-25.350000000000364,close
2007-10-19,2007,0.0075,0.015,-25.350000000000364,close
2007-10-19,2007,0.0075,0.0,-25.350000000000364,close
2007-10-19,2007,0.01,0.005,-25.350000000000364,close
2007-10-19,2007,0.01,0.0075,-25.350000000000364,close
2007-10-19,2007,0.01,0.01,-25.350000000000364,close
2007-10-19,2007,0.01,0.015,-25.350000000000364,close
2007-10-19,2007,0.01,0.0,-25.350000000000364,close
2007-10-19,2007,0.015,0.005,-25.350000000000364,close
2007-10-19,2007,0.015,0.0075,-25.350000000000364,close
2007-10-19,2007,0.015,0.01,-25.350000000000364,close
2007-10-19,2007,0.015,0.015,-25.350000000000364,close
2007-10-19,2007,0.015,0.0,-25.350000000000364,close
2007-10-19,2007,0.0,0.005,-25.350000000000364,close
2007-10-19,2007,0.0,0.0075,-25.350000000000364,close
2007-10-19,2007,0.0,0.01,-25.350000000000364,close
2007-10-19,2007,0.0,0.015,-25.350000000000364,close
2007-10-19,2007,0.0,0.0,-25.350000000000364,close
2007-10-23,2007,0.0075,0.005,70.204725,target
2007-10-23,2007,0.0075,0.0075,70.204725,target
2007-10-23,2007,0.0075,0.01,70.204725,target
2007-10-23,2007,0.0075,0.015,70.204725,target
2007-10-23,2007,0.0075,0.0,70.204725,target
2007-10-23,2007,0.01,0.005,93.60629999999999,target
2007-10-23,2007,0.01,0.0075,93.60629999999999,target
2007-10-23,2007,0.01,0.01,93.60629999999999,target
2007-10-23,2007,0.01,0.015,93.60629999999999,target
2007-10-23,2007,0.01,0.0,93.60629999999999,target
2007-10-23,2007,0.015,0.005,140.40945,target
2007-10-23,2007,0.015,0.0075,140.40945,target
2007-10-23,2007,0.015,0.01,140.40945,target
2007-10-23,2007,0.015,0.015,140.40945,target
2007-10-23,2007,0.015,0.0,140.40945,target
2007-10-23,2007,0.0,0.005,141.76000000000022,close
2007-10-23,2007,0.0,0.0075,141.76000000000022,close
2007-10-23,2007,0.0,0.01,141.76000000000022,close
2007-10-23,2007,0.0,0.015,141.76000000000022,close
2007-10-23,2007,0.0,0.0,141.76000000000022,close
2007-10-30,2007,0.0075,0.005,-49.0494,stop
2007-10-30,2007,0.0075,0.0075,-73.57409999999999,stop
2007-10-30,2007,0.0075,0.01,-51.94999999999891,close
2007-10-30,2007,0.0075,0.015,-51.94999999999891,close
2007-10-30,2007,0.0075,0.0,-51.94999999999891,close
2007-10-30,2007,0.01,0.005,-49.0494,stop
2007-10-30,2007,0.01,0.0075,-73.57409999999999,stop
2007-10-30,2007,0.01,0.01,-51.94999999999891,close
2007-10-30,2007,0.01,0.015,-51.94999999999891,close
2007-10-30,2007,0.01,0.0,-51.94999999999891,close
2007-10-30,2007,0.015,0.005,-49.0494,stop
2007-10-30,2007,0.015,0.0075,-73.57409999999999,stop
2007-10-30,2007,0.015,0.01,-51.94999999999891,close
2007-10-30,2007,0.015,0.015,-51.94999999999891,close
2007-10-30,2007,0.015,0.0,-51.94999999999891,close
2007-10-30,2007,0.0,0.005,-49.0494,stop
2007-10-30,2007,0.0,0.0075,-73.57409999999999,stop
2007-10-30,2007,0.0,0.01,-51.94999999999891,close
2007-10-30,2007,0.0,0.015,-51.94999999999891,close
2007-10-30,2007,0.0,0.0,-51.94999999999891,close
2007-10-31,2007,0.0075,0.005,-48.78965,stop
2007-10-31,2007,0.0075,0.0075,-73.184475,stop
2007-10-31,2007,0.0075,0.01,-46.55999999999949,close
2007-10-31,2007,0.0075,0.015,-46.55999999999949,close
2007-10-31,2007,0.0075,0.0,-46.55999999999949,close
2007-10-31,2007,0.01,0.005,-48.78965,stop
2007-10-31,2007,0.01,0.0075,-73.184475,stop
2007-10-31,2007,0.01,0.01,-46.55999999999949,close
2007-10-31,2007,0.01,0.015,-46.55999999999949,close
2007-10-31,2007,0.01,0.0,-46.55999999999949,close
2007-10-31,2007,0.015,0.005,-48.78965,stop
2007-10-31,2007,0.015,0.0075,-73.184475,stop
2007-10-31,2007,0.015,0.01,-46.55999999999949,close
2007-10-31,2007,0.015,0.015,-46.55999999999949,close
2007-10-31,2007,0.015,0.0,-46.55999999999949,close
2007-10-31,2007,0.0,0.005,-48.78965,stop
2007-10-31,2007,0.0,0.0075,-73.184475,stop
2007-10-31,2007,0.0,0.01,-46.55999999999949,close
2007-10-31,2007,0.0,0.015,-46.55999999999949,close
2007-10-31,2007,0.0,0.0,-46.55999999999949,close
2007-11-01,2007,0.0075,0.005,72.83527500000001,target
2007-11-01,2007,0.0075,0.0075,72.83527500000001,target
2007-11-01,2007,0.0075,0.01,72.83527500000001,target
2007-11-01,2007,0.0075,0.015,72.83527500000001,target
2007-11-01,2007,0.0075,0.0,72.83527500000001,target
2007-11-01,2007,0.01,0.005,-48.556850000000004,stop
2007-11-01,2007,0.01,0.0075,-72.83527500000001,stop
2007-11-01,2007,0.01,0.01,-97.11370000000001,stop
2007-11-01,2007,0.01,0.015,-145.67055000000002,stop
2007-11-01,2007,0.01,0.0,-113.14000000000124,close
2007-11-01,2007,0.015,0.005,-48.556850000000004,stop
2007-11-01,2007,0.015,0.0075,-72.83527500000001,stop
2007-11-01,2007,0.015,0.01,-97.11370000000001,stop
2007-11-01,2007,0.015,0.015,-145.67055000000002,stop
2007-11-01,2007,0.015,0.0,-113.14000000000124,close
2007-11-01,2007,0.0,0.005,-48.556850000000004,stop
2007-11-01,2007,0.0,0.0075,-72.83527500000001,stop
2007-11-01,2007,0.0,0.01,-97.11370000000001,stop
2007-11-01,2007,0.0,0.015,-145.67055000000002,stop
2007-11-01,2007,0.0,0.0,-113.14000000000124,close
2007-11-02,2007,0.0075,0.005,71.98672499999999,target
2007-11-02,2007,0.0075,0.0075,71.98672499999999,target
2007-11-02,2007,0.0075,0.01,71.98672499999999,target
2007-11-02,2007,0.0075,0.015,71.98672499999999,target
2007-11-02,2007,0.0075,0.0,71.98672499999999,target
2007-11-02,2007,0.01,0.005,95.9823,target
2007-11-02,2007,0.01,0.0075,95.9823,target
2007-11-02,2007,0.01,0.01,95.9823,target
2007-11-02,2007,0.01,0.015,95.9823,target
2007-11-02,2007,0.01,0.0,95.9823,target
2007-11-02,2007,0.015,0.005,143.97344999999999,target
2007-11-02,2007,0.015,0.0075,143.97344999999999,target
2007-11-02,2007,0.015,0.01,143.97344999999999,target
2007-11-02,2007,0.015,0.015,143.97344999999999,target
2007-11-02,2007,0.015,0.0,143.97344999999999,target
2007-11-02,2007,0.0,0.005,325.1399999999994,close
2007-11-02,2007,0.0,0.0075,325.1399999999994,close
2007-11-02,2007,0.0,0.01,325.1399999999994,close
2007-11-02,2007,0.0,0.015,325.1399999999994,close
2007-11-02,2007,0.0,0.0,325.1399999999994,close
2007-11-05,2007,0.0075,0.005,-46.36545,stop
2007-11-05,2007,0.0075,0.0075,-69.548175,stop
2007-11-05,2007,0.0075,0.01,-92.7309,stop
2007-11-05,2007,0.0075,0.015,-139.09635,stop
2007-11-05,2007,0.0075,0.0,35.51000000000022,close
2007-11-05,2007,0.01,0.005,-46.36545,stop
2007-11-05,2007,0.01,0.0075,-69.548175,stop
2007-11-05,2007,0.01,0.01,-92.7309,stop
2007-11-05,2007,0.01,0.015,-139.09635,stop
2007-11-05,2007,0.01,0.0,35.51000000000022,close
2007-11-05,2007,0.015,0.005,-46.36545,stop
2007-11-05,2007,0.015,0.0075,-69.548175,stop
2007-11-05,2007,0.015,0.01,-92.7309,stop
2007-11-05,2007,0.015,0.015,-139.09635,stop
2007-11-05,2007,0.015,0.0,35.51000000000022,close
2007-11-05,2007,0.0,0.005,-46.36545,stop
2007-11-05,2007,0.0,0.0075,-69.548175,stop
2007-11-05,2007,0.0,0.01,-92.7309,stop
2007-11-05,2007,0.0,0.015,-139.09635,stop
2007-11-05,2007,0.0,0.0,35.51000000000022,close
2007-11-06,2007,0.0075,0.005,-46.543,stop
2007-11-06,2007,0.0075,0.0075,15.800000000001091,close
2007-11-06,2007,0.0075,0.01,15.800000000001091,close
2007-11-06,2007,0.0075,0.015,15.800000000001091,close
2007-11-06,2007,0.0075,0.0,15.800000000001091,close
2007-11-06,2007,0.01,0.005,-46.543,stop
2007-11-06,2007,0.01,0.0075,15.800000000001091,close
2007-11-06,2007,0.01,0.01,15.800000000001091,close
2007-11-06,2007,0.01,0.015,15.800000000001091,close
2007-11-06,2007,0.01,0.0,15.800000000001091,close
2007-11-06,2007,0.015,0.005,-46.543,stop
2007-11-06,2007,0.015,0.0075,15.800000000001091,close
2007-11-06,2007,0.015,0.01,15.800000000001091,close
2007-11-06,2007,0.015,0.015,15.800000000001091,close
2007-11-06,2007,0.015,0.0,15.800000000001091,close
2007-11-06,2007,0.0,0.005,-46.543,stop
2007-11-06,2007,0.0,0.0075,15.800000000001091,close
2007-11-06,2007,0.0,0.01,15.800000000001091,close
2007-11-06,2007,0.0,0.015,15.800000000001091,close
2007-11-06,2007,0.0,0.0,15.800000000001091,close
2007-11-07,2007,0.0075,0.005,69.696,target
2007-11-07,2007,0.0075,0.0075,69.696,target
2007-11-07,2007,0.0075,0.01,69.696,target
2007-11-07,2007,0.0075,0.015,69.696,target
2007-11-07,2007,0.0075,0.0,69.696,target
2007-11-07,2007,0.01,0.005,92.928,target
2007-11-07,2007,0.01,0.0075,92.928,target
2007-11-07,2007,0.01,0.01,92.928,target
2007-11-07,2007,0.01,0.015,92.928,target
2007-11-07,2007,0.01,0.0,92.928,target
2007-11-07,2007,0.015,0.005,139.392,target
2007-11-07,2007,0.015,0.0075,139.392,target
2007-11-07,2007,0.015,0.01,139.392,target
2007-11-07,2007,0.015,0.015,139.392,target
2007-11-07,2007,0.015,0.0,139.392,target
2007-11-07,2007,0.0,0.005,7.420000000000073,close
2007-11-07,2007,0.0,0.0075,7.420000000000073,close
