date,yr,tp,sl,pnl,how
2025-02-17,2025,0.0,0.005,207.0,close
2025-02-17,2025,0.0,0.0075,207.0,close
2025-02-17,2025,0.0,0.01,207.0,close
2025-02-17,2025,0.0,0.015,207.0,close
2025-02-17,2025,0.0,0.0,207.0,close
2025-02-18,2025,0.0075,0.005,93.0,close
2025-02-18,2025,0.0075,0.0075,93.0,close
2025-02-18,2025,0.0075,0.01,93.0,close
2025-02-18,2025,0.0075,0.015,93.0,close
2025-02-18,2025,0.0075,0.0,93.0,close
2025-02-18,2025,0.01,0.005,93.0,close
2025-02-18,2025,0.01,0.0075,93.0,close
2025-02-18,2025,0.01,0.01,93.0,close
2025-02-18,2025,0.01,0.015,93.0,close
2025-02-18,2025,0.01,0.0,93.0,close
2025-02-18,2025,0.015,0.005,93.0,close
2025-02-18,2025,0.015,0.0075,93.0,close
2025-02-18,2025,0.015,0.01,93.0,close
2025-02-18,2025,0.015,0.015,93.0,close
2025-02-18,2025,0.015,0.0,93.0,close
2025-02-18,2025,0.0,0.005,93.0,close
2025-02-18,2025,0.0,0.0075,93.0,close
2025-02-18,2025,0.0,0.01,93.0,close
2025-02-18,2025,0.0,0.015,93.0,close
2025-02-18,2025,0.0,0.0,93.0,close
2025-02-19,2025,0.0075,0.005,39.0,close
2025-02-19,2025,0.0075,0.0075,39.0,close
2025-02-19,2025,0.0075,0.01,39.0,close
2025-02-19,2025,0.0075,0.015,39.0,close
2025-02-19,2025,0.0075,0.0,39.0,close
2025-02-19,2025,0.01,0.005,39.0,close
2025-02-19,2025,0.01,0.0075,39.0,close
2025-02-19,2025,0.01,0.01,39.0,close
2025-02-19,2025,0.01,0.015,39.0,close
2025-02-19,2025,0.01,0.0,39.0,close
2025-02-19,2025,0.015,0.005,39.0,close
2025-02-19,2025,0.015,0.0075,39.0,close
2025-02-19,2025,0.015,0.01,39.0,close
2025-02-19,2025,0.015,0.015,39.0,close
2025-02-19,2025,0.015,0.0,39.0,close
2025-02-19,2025,0.0,0.005,39.0,close
2025-02-19,2025,0.0,0.0075,39.0,close
2025-02-19,2025,0.0,0.01,39.0,close
2025-02-19,2025,0.0,0.015,39.0,close
2025-02-19,2025,0.0,0.0,39.0,close
2025-02-20,2025,0.0075,0.005,-119.575,stop
2025-02-20,2025,0.0075,0.0075,17.0,close
2025-02-20,2025,0.0075,0.01,17.0,close
2025-02-20,2025,0.0075,0.015,17.0,close
2025-02-20,2025,0.0075,0.0,17.0,close
2025-02-20,2025,0.01,0.005,-119.575,stop
2025-02-20,2025,0.01,0.0075,17.0,close
2025-02-20,2025,0.01,0.01,17.0,close
2025-02-20,2025,0.01,0.015,17.0,close
2025-02-20,2025,0.01,0.0,17.0,close
2025-02-20,2025,0.015,0.005,-119.575,stop
2025-02-20,2025,0.015,0.0075,17.0,close
2025-02-20,2025,0.015,0.01,17.0,close
2025-02-20,2025,0.015,0.015,17.0,close
2025-02-20,2025,0.015,0.0,17.0,close
2025-02-20,2025,0.0,0.005,-119.575,stop
2025-02-20,2025,0.0,0.0075,17.0,close
2025-02-20,2025,0.0,0.01,17.0,close
2025-02-20,2025,0.0,0.015,17.0,close
2025-02-20,2025,0.0,0.0,17.0,close
2025-02-21,2025,0.0075,0.005,174.475,target
2025-02-21,2025,0.0075,0.0075,174.475,target
2025-02-21,2025,0.0075,0.01,174.475,target
2025-02-21,2025,0.0075,0.015,174.475,target
2025-02-21,2025,0.0075,0.0,174.475,target
2025-02-21,2025,0.01,0.005,216.0,close
2025-02-21,2025,0.01,0.0075,216.0,close
2025-02-21,2025,0.01,0.01,216.0,close
2025-02-21,2025,0.01,0.015,216.0,close
2025-02-21,2025,0.01,0.0,216.0,close
2025-02-21,2025,0.015,0.005,216.0,close
2025-02-21,2025,0.015,0.0075,216.0,close
2025-02-21,2025,0.015,0.01,216.0,close
2025-02-21,2025,0.015,0.015,216.0,close
2025-02-21,2025,0.015,0.0,216.0,close
2025-02-21,2025,0.0,0.005,216.0,close
2025-02-21,2025,0.0,0.0075,216.0,close
2025-02-21,2025,0.0,0.01,216.0,close
2025-02-21,2025,0.0,0.015,216.0,close
2025-02-21,2025,0.0,0.0,216.0,close
2025-02-27,2025,0.0075,0.005,172.9975,target
2025-02-27,2025,0.0075,0.0075,172.9975,target
2025-02-27,2025,0.0075,0.01,172.9975,target
2025-02-27,2025,0.0075,0.015,172.9975,target
2025-02-27,2025,0.0075,0.0,172.9975,target
2025-02-27,2025,0.01,0.005,137.0,close
2025-02-27,2025,0.01,0.0075,137.0,close
2025-02-27,2025,0.01,0.01,137.0,close
2025-02-27,2025,0.01,0.015,137.0,close
2025-02-27,2025,0.01,0.0,137.0,close
2025-02-27,2025,0.015,0.005,137.0,close
2025-02-27,2025,0.015,0.0075,137.0,close
2025-02-27,2025,0.015,0.01,137.0,close
2025-02-27,2025,0.015,0.015,137.0,close
2025-02-27,2025,0.015,0.0,137.0,close
2025-02-27,2025,0.0,0.005,137.0,close
2025-02-27,2025,0.0,0.0075,137.0,close
2025-02-27,2025,0.0,0.01,137.0,close
2025-02-27,2025,0.0,0.015,137.0,close
2025-02-27,2025,0.0,0.0,137.0,close
2025-03-03,2025,0.0075,0.005,72.0,close
2025-03-03,2025,0.0075,0.0075,72.0,close
2025-03-03,2025,0.0075,0.01,72.0,close
2025-03-03,2025,0.0075,0.015,72.0,close
2025-03-03,2025,0.0075,0.0,72.0,close
2025-03-03,2025,0.01,0.005,72.0,close
2025-03-03,2025,0.01,0.0075,72.0,close
2025-03-03,2025,0.01,0.01,72.0,close
2025-03-03,2025,0.01,0.015,72.0,close
2025-03-03,2025,0.01,0.0,72.0,close
2025-03-03,2025,0.015,0.005,72.0,close
2025-03-03,2025,0.015,0.0075,72.0,close
2025-03-03,2025,0.015,0.01,72.0,close
2025-03-03,2025,0.015,0.015,72.0,close
2025-03-03,2025,0.015,0.0,72.0,close
2025-03-03,2025,0.0,0.005,72.0,close
2025-03-03,2025,0.0,0.0075,72.0,close
2025-03-03,2025,0.0,0.01,72.0,close
2025-03-03,2025,0.0,0.015,72.0,close
2025-03-03,2025,0.0,0.0,72.0,close
2025-03-05,2025,0.0075,0.005,167.815,target
2025-03-05,2025,0.0075,0.0075,167.815,target
2025-03-05,2025,0.0075,0.01,167.815,target
2025-03-05,2025,0.0075,0.015,167.815,target
2025-03-05,2025,0.0075,0.0,167.815,target
2025-03-05,2025,0.01,0.005,224.42000000000002,target
2025-03-05,2025,0.01,0.0075,224.42000000000002,target
2025-03-05,2025,0.01,0.01,224.42000000000002,target
2025-03-05,2025,0.01,0.015,224.42000000000002,target
2025-03-05,2025,0.01,0.0,224.42000000000002,target
2025-03-05,2025,0.015,0.005,250.0,close
2025-03-05,2025,0.015,0.0075,250.0,close
2025-03-05,2025,0.015,0.01,250.0,close
2025-03-05,2025,0.015,0.015,250.0,close
2025-03-05,2025,0.015,0.0,250.0,close
2025-03-05,2025,0.0,0.005,250.0,close
2025-03-05,2025,0.0,0.0075,250.0,close
2025-03-05,2025,0.0,0.01,250.0,close
2025-03-05,2025,0.0,0.015,250.0,close
2025-03-05,2025,0.0,0.0,250.0,close
2025-03-06,2025,0.0075,0.005,64.0,close
2025-03-06,2025,0.0075,0.0075,64.0,close
2025-03-06,2025,0.0075,0.01,64.0,close
2025-03-06,2025,0.0075,0.015,64.0,close
2025-03-06,2025,0.0075,0.0,64.0,close
2025-03-06,2025,0.01,0.005,64.0,close
2025-03-06,2025,0.01,0.0075,64.0,close
2025-03-06,2025,0.01,0.01,64.0,close
2025-03-06,2025,0.01,0.015,64.0,close
2025-03-06,2025,0.01,0.0,64.0,close
2025-03-06,2025,0.015,0.005,64.0,close
2025-03-06,2025,0.015,0.0075,64.0,close
2025-03-06,2025,0.015,0.01,64.0,close
2025-03-06,2025,0.015,0.015,64.0,close
2025-03-06,2025,0.015,0.0,64.0,close
2025-03-06,2025,0.0,0.005,64.0,close
2025-03-06,2025,0.0,0.0075,64.0,close
2025-03-06,2025,0.0,0.01,64.0,close
2025-03-06,2025,0.0,0.015,64.0,close
2025-03-06,2025,0.0,0.0,64.0,close
2025-03-10,2025,0.0075,0.005,-12.0,close
2025-03-10,2025,0.0075,0.0075,-12.0,close
2025-03-10,2025,0.0075,0.01,-12.0,close
2025-03-10,2025,0.0075,0.015,-12.0,close
2025-03-10,2025,0.0075,0.0,-12.0,close
2025-03-10,2025,0.01,0.005,-12.0,close
2025-03-10,2025,0.01,0.0075,-12.0,close
2025-03-10,2025,0.01,0.01,-12.0,close
2025-03-10,2025,0.01,0.015,-12.0,close
2025-03-10,2025,0.01,0.0,-12.0,close
2025-03-10,2025,0.015,0.005,-12.0,close
2025-03-10,2025,0.015,0.0075,-12.0,close
2025-03-10,2025,0.015,0.01,-12.0,close
2025-03-10,2025,0.015,0.015,-12.0,close
2025-03-10,2025,0.015,0.0,-12.0,close
2025-03-10,2025,0.0,0.005,-12.0,close
2025-03-10,2025,0.0,0.0075,-12.0,close
2025-03-10,2025,0.0,0.01,-12.0,close
2025-03-10,2025,0.0,0.015,-12.0,close
2025-03-10,2025,0.0,0.0,-12.0,close
2025-03-13,2025,0.0075,0.005,165.82,target
2025-03-13,2025,0.0075,0.0075,165.82,target
2025-03-13,2025,0.0075,0.01,165.82,target
2025-03-13,2025,0.0075,0.015,165.82,target
2025-03-13,2025,0.0075,0.0,165.82,target
2025-03-13,2025,0.01,0.005,221.76,target
2025-03-13,2025,0.01,0.0075,221.76,target
2025-03-13,2025,0.01,0.01,221.76,target
2025-03-13,2025,0.01,0.015,221.76,target
2025-03-13,2025,0.01,0.0,221.76,target
2025-03-13,2025,0.015,0.005,333.64,target
2025-03-13,2025,0.015,0.0075,333.64,target
2025-03-13,2025,0.015,0.01,333.64,target
2025-03-13,2025,0.015,0.015,333.64,target
2025-03-13,2025,0.015,0.0,333.64,target
2025-03-13,2025,0.0,0.005,451.0,close
2025-03-13,2025,0.0,0.0075,451.0,close
2025-03-13,2025,0.0,0.01,451.0,close
2025-03-13,2025,0.0,0.015,451.0,close
2025-03-13,2025,0.0,0.0,451.0,close
2025-03-17,2025,0.0075,0.005,117.0,close
2025-03-17,2025,0.0075,0.0075,117.0,close
2025-03-17,2025,0.0075,0.01,117.0,close
2025-03-17,2025,0.0075,0.015,117.0,close
2025-03-17,2025,0.0075,0.0,117.0,close
2025-03-17,2025,0.01,0.005,117.0,close
2025-03-17,2025,0.01,0.0075,117.0,close
2025-03-17,2025,0.01,0.01,117.0,close
2025-03-17,2025,0.01,0.015,117.0,close
2025-03-17,2025,0.01,0.0,117.0,close
2025-03-17,2025,0.015,0.005,117.0,close
2025-03-17,2025,0.015,0.0075,117.0,close
2025-03-17,2025,0.015,0.01,117.0,close
2025-03-17,2025,0.015,0.015,117.0,close
2025-03-17,2025,0.015,0.0,117.0,close
2025-03-17,2025,0.0,0.005,117.0,close
2025-03-17,2025,0.0,0.0075,117.0,close
2025-03-17,2025,0.0,0.01,117.0,close
2025-03-17,2025,0.0,0.015,117.0,close
2025-03-17,2025,0.0,0.0,117.0,close
2025-03-18,2025,0.0075,0.005,-113.86,stop
2025-03-18,2025,0.0075,0.0075,-169.79,stop
2025-03-18,2025,0.0075,0.01,-144.0,close
2025-03-18,2025,0.0075,0.015,-144.0,close
2025-03-18,2025,0.0075,0.0,-144.0,close
2025-03-18,2025,0.01,0.005,-113.86,stop
2025-03-18,2025,0.01,0.0075,-169.79,stop
2025-03-18,2025,0.01,0.01,-144.0,close
2025-03-18,2025,0.01,0.015,-144.0,close
2025-03-18,2025,0.01,0.0,-144.0,close
2025-03-18,2025,0.015,0.005,-113.86,stop
2025-03-18,2025,0.015,0.0075,-169.79,stop
2025-03-18,2025,0.015,0.01,-144.0,close
2025-03-18,2025,0.015,0.015,-144.0,close
2025-03-18,2025,0.015,0.0,-144.0,close
2025-03-18,2025,0.0,0.005,-113.86,stop
2025-03-18,2025,0.0,0.0075,-169.79,stop
2025-03-18,2025,0.0,0.01,-144.0,close
2025-03-18,2025,0.0,0.015,-144.0,close
2025-03-18,2025,0.0,0.0,-144.0,close
2025-03-19,2025,0.0075,0.005,164.7625,target
2025-03-19,2025,0.0075,0.0075,164.7625,target
2025-03-19,2025,0.0075,0.01,164.7625,target
2025-03-19,2025,0.0075,0.015,164.7625,target
2025-03-19,2025,0.0075,0.0,164.7625,target
2025-03-19,2025,0.01,0.005,220.35,target
2025-03-19,2025,0.01,0.0075,220.35,target
2025-03-19,2025,0.01,0.01,220.35,target
2025-03-19,2025,0.01,0.015,220.35,target
2025-03-19,2025,0.01,0.0,220.35,target
2025-03-19,2025,0.015,0.005,201.0,close
2025-03-19,2025,0.015,0.0075,201.0,close
2025-03-19,2025,0.015,0.01,201.0,close
2025-03-19,2025,0.015,0.015,201.0,close
2025-03-19,2025,0.015,0.0,201.0,close
2025-03-19,2025,0.0,0.005,201.0,close
2025-03-19,2025,0.0,0.0075,201.0,close
2025-03-19,2025,0.0,0.01,201.0,close
2025-03-19,2025,0.0,0.015,201.0,close
2025-03-19,2025,0.0,0.0,201.0,close
2025-03-20,2025,0.0075,0.005,164.785,target
2025-03-20,2025,0.0075,0.0075,164.785,target
2025-03-20,2025,0.0075,0.01,164.785,target
2025-03-20,2025,0.0075,0.015,164.785,target
2025-03-20,2025,0.0075,0.0,164.785,target
2025-03-20,2025,0.01,0.005,126.0,close
2025-03-20,2025,0.01,0.0075,126.0,close
2025-03-20,2025,0.01,0.01,126.0,close
2025-03-20,2025,0.01,0.015,126.0,close
2025-03-20,2025,0.01,0.0,126.0,close
2025-03-20,2025,0.015,0.005,126.0,close
2025-03-20,2025,0.015,0.0075,126.0,close
2025-03-20,2025,0.015,0.01,126.0,close
2025-03-20,2025,0.015,0.015,126.0,close
2025-03-20,2025,0.015,0.0,126.0,close
2025-03-20,2025,0.0,0.005,126.0,close
2025-03-20,2025,0.0,0.0075,126.0,close
2025-03-20,2025,0.0,0.01,126.0,close
2025-03-20,2025,0.0,0.015,126.0,close
2025-03-20,2025,0.0,0.0,126.0,close
2025-03-25,2025,0.0075,0.005,12.0,close
2025-03-25,2025,0.0075,0.0075,12.0,close
2025-03-25,2025,0.0075,0.01,12.0,close
2025-03-25,2025,0.0075,0.015,12.0,close
2025-03-25,2025,0.0075,0.0,12.0,close
2025-03-25,2025,0.01,0.005,12.0,close
2025-03-25,2025,0.01,0.0075,12.0,close
2025-03-25,2025,0.01,0.01,12.0,close
2025-03-25,2025,0.01,0.015,12.0,close
2025-03-25,2025,0.01,0.0,12.0,close
2025-03-25,2025,0.015,0.005,12.0,close
2025-03-25,2025,0.015,0.0075,12.0,close
2025-03-25,2025,0.015,0.01,12.0,close
2025-03-25,2025,0.015,0.015,12.0,close
2025-03-25,2025,0.015,0.0,12.0,close
2025-03-25,2025,0.0,0.005,12.0,close
2025-03-25,2025,0.0,0.0075,12.0,close
2025-03-25,2025,0.0,0.01,12.0,close
2025-03-25,2025,0.0,0.015,12.0,close
2025-03-25,2025,0.0,0.0,12.0,close
2025-04-02,2025,0.0075,0.005,39.0,close
2025-04-02,2025,0.0075,0.0075,39.0,close
2025-04-02,2025,0.0075,0.01,39.0,close
2025-04-02,2025,0.0075,0.015,39.0,close
2025-04-02,2025,0.0075,0.0,39.0,close
2025-04-02,2025,0.01,0.005,39.0,close
2025-04-02,2025,0.01,0.0075,39.0,close
2025-04-02,2025,0.01,0.01,39.0,close
2025-04-02,2025,0.01,0.015,39.0,close
2025-04-02,2025,0.01,0.0,39.0,close
2025-04-02,2025,0.015,0.005,39.0,close
2025-04-02,2025,0.015,0.0075,39.0,close
2025-04-02,2025,0.015,0.01,39.0,close
2025-04-02,2025,0.015,0.015,39.0,close
2025-04-02,2025,0.015,0.0,39.0,close
2025-04-02,2025,0.0,0.005,39.0,close
2025-04-02,2025,0.0,0.0075,39.0,close
2025-04-02,2025,0.0,0.01,39.0,close
2025-04-02,2025,0.0,0.015,39.0,close
2025-04-02,2025,0.0,0.0,39.0,close
2025-04-08,2025,0.0075,0.005,-94.14,stop
2025-04-08,2025,0.0075,0.0075,136.21,target
2025-04-08,2025,0.0075,0.01,136.21,target
2025-04-08,2025,0.0075,0.015,136.21,target
2025-04-08,2025,0.0075,0.0,136.21,target
2025-04-08,2025,0.01,0.005,-94.14,stop
2025-04-08,2025,0.01,0.0075,182.28,target
2025-04-08,2025,0.01,0.01,182.28,target
2025-04-08,2025,0.01,0.015,182.28,target
2025-04-08,2025,0.01,0.0,182.28,target
2025-04-08,2025,0.015,0.005,-94.14,stop
2025-04-08,2025,0.015,0.0075,274.42,target
2025-04-08,2025,0.015,0.01,274.42,target
2025-04-08,2025,0.015,0.015,274.42,target
2025-04-08,2025,0.015,0.0,274.42,target
2025-04-08,2025,0.0,0.005,-94.14,stop
2025-04-08,2025,0.0,0.0075,233.0,close
2025-04-08,2025,0.0,0.01,233.0,close
2025-04-08,2025,0.0,0.015,233.0,close
2025-04-08,2025,0.0,0.0,233.0,close
2025-04-14,2025,0.0075,0.005,-100.25,stop
2025-04-14,2025,0.0075,0.0075,145.375,target
2025-04-14,2025,0.0075,0.01,145.375,target
2025-04-14,2025,0.0075,0.015,145.375,target
2025-04-14,2025,0.0075,0.0,145.375,target
2025-04-14,2025,0.01,0.005,-100.25,stop
2025-04-14,2025,0.01,0.0075,194.5,target
2025-04-14,2025,0.01,0.01,194.5,target
2025-04-14,2025,0.01,0.015,194.5,target
2025-04-14,2025,0.01,0.0,194.5,target
2025-04-14,2025,0.015,0.005,-100.25,stop
2025-04-14,2025,0.015,0.0075,153.0,close
2025-04-14,2025,0.015,0.01,153.0,close
2025-04-14,2025,0.015,0.015,153.0,close
2025-04-14,2025,0.015,0.0,153.0,close
2025-04-14,2025,0.0,0.005,-100.25,stop
2025-04-14,2025,0.0,0.0075,153.0,close
2025-04-14,2025,0.0,0.01,153.0,close
2025-04-14,2025,0.0,0.015,153.0,close
2025-04-14,2025,0.0,0.0,153.0,close
2025-04-15,2025,0.0075,0.005,144.91,target
2025-04-15,2025,0.0075,0.0075,144.91,target
2025-04-15,2025,0.0075,0.01,144.91,target
2025-04-15,2025,0.0075,0.015,144.91,target
2025-04-15,2025,0.0075,0.0,144.91,target
2025-04-15,2025,0.01,0.005,193.88,target
2025-04-15,2025,0.01,0.0075,193.88,target
2025-04-15,2025,0.01,0.01,193.88,target
2025-04-15,2025,0.01,0.015,193.88,target
2025-04-15,2025,0.01,0.0,193.88,target
2025-04-15,2025,0.015,0.005,207.0,close
2025-04-15,2025,0.015,0.0075,207.0,close
2025-04-15,2025,0.015,0.01,207.0,close
2025-04-15,2025,0.015,0.015,207.0,close
2025-04-15,2025,0.015,0.0,207.0,close
2025-04-15,2025,0.0,0.005,207.0,close
2025-04-15,2025,0.0,0.0075,207.0,close
2025-04-15,2025,0.0,0.01,207.0,close
2025-04-15,2025,0.0,0.015,207.0,close
2025-04-15,2025,0.0,0.0,207.0,close
2025-04-16,2025,0.0075,0.005,-100.035,stop
2025-04-16,2025,0.0075,0.0075,-149.05249999999998,stop
2025-04-16,2025,0.0075,0.01,-198.07,stop
2025-04-16,2025,0.0075,0.015,-296.10499999999996,stop
2025-04-16,2025,0.0075,0.0,-259.0,close
2025-04-16,2025,0.01,0.005,-100.035,stop
2025-04-16,2025,0.01,0.0075,-149.05249999999998,stop
2025-04-16,2025,0.01,0.01,-198.07,stop
2025-04-16,2025,0.01,0.015,-296.10499999999996,stop
2025-04-16,2025,0.01,0.0,-259.0,close
2025-04-16,2025,0.015,0.005,-100.035,stop
2025-04-16,2025,0.015,0.0075,-149.05249999999998,stop
2025-04-16,2025,0.015,0.01,-198.07,stop
2025-04-16,2025,0.015,0.015,-296.10499999999996,stop
2025-04-16,2025,0.015,0.0,-259.0,close
2025-04-16,2025,0.0,0.005,-100.035,stop
2025-04-16,2025,0.0,0.0075,-149.05249999999998,stop
2025-04-16,2025,0.0,0.01,-198.07,stop
2025-04-16,2025,0.0,0.015,-296.10499999999996,stop
2025-04-16,2025,0.0,0.0,-259.0,close
2025-04-23,2025,0.0075,0.005,-98.875,stop
2025-04-23,2025,0.0075,0.0075,-147.3125,stop
2025-04-23,2025,0.0075,0.01,-195.75,stop
2025-04-23,2025,0.0075,0.015,-184.0,close
2025-04-23,2025,0.0075,0.0,-184.0,close
2025-04-23,2025,0.01,0.005,-98.875,stop
2025-04-23,2025,0.01,0.0075,-147.3125,stop
2025-04-23,2025,0.01,0.01,-195.75,stop
2025-04-23,2025,0.01,0.015,-184.0,close
2025-04-23,2025,0.01,0.0,-184.0,close
2025-04-23,2025,0.015,0.005,-98.875,stop
2025-04-23,2025,0.015,0.0075,-147.3125,stop
2025-04-23,2025,0.015,0.01,-195.75,stop
2025-04-23,2025,0.015,0.015,-184.0,close
2025-04-23,2025,0.015,0.0,-184.0,close
2025-04-23,2025,0.0,0.005,-98.875,stop
2025-04-23,2025,0.0,0.0075,-147.3125,stop
2025-04-23,2025,0.0,0.01,-195.75,stop
2025-04-23,2025,0.0,0.015,-184.0,close
2025-04-23,2025,0.0,0.0,-184.0,close
2025-04-24,2025,0.0075,0.005,70.0,close
2025-04-24,2025,0.0075,0.0075,70.0,close
2025-04-24,2025,0.0075,0.01,70.0,close
2025-04-24,2025,0.0075,0.015,70.0,close
2025-04-24,2025,0.0075,0.0,70.0,close
2025-04-24,2025,0.01,0.005,70.0,close
2025-04-24,2025,0.01,0.0075,70.0,close
2025-04-24,2025,0.01,0.01,70.0,close
2025-04-24,2025,0.01,0.015,70.0,close
2025-04-24,2025,0.01,0.0,70.0,close
2025-04-24,2025,0.015,0.005,70.0,close
2025-04-24,2025,0.015,0.0075,70.0,close
2025-04-24,2025,0.015,0.01,70.0,close
2025-04-24,2025,0.015,0.015,70.0,close
2025-04-24,2025,0.015,0.0,70.0,close
2025-04-24,2025,0.0,0.005,70.0,close
2025-04-24,2025,0.0,0.0075,70.0,close
2025-04-24,2025,0.0,0.01,70.0,close
2025-04-24,2025,0.0,0.015,70.0,close
2025-04-24,2025,0.0,0.0,70.0,close
2025-04-25,2025,0.0075,0.005,51.0,close
2025-04-25,2025,0.0075,0.0075,51.0,close
2025-04-25,2025,0.0075,0.01,51.0,close
2025-04-25,2025,0.0075,0.015,51.0,close
2025-04-25,2025,0.0075,0.0,51.0,close
2025-04-25,2025,0.01,0.005,51.0,close
2025-04-25,2025,0.01,0.0075,51.0,close
2025-04-25,2025,0.01,0.01,51.0,close
2025-04-25,2025,0.01,0.015,51.0,close
2025-04-25,2025,0.01,0.0,51.0,close
2025-04-25,2025,0.015,0.005,51.0,close
2025-04-25,2025,0.015,0.0075,51.0,close
2025-04-25,2025,0.015,0.01,51.0,close
2025-04-25,2025,0.015,0.015,51.0,close
2025-04-25,2025,0.015,0.0,51.0,close
2025-04-25,2025,0.0,0.005,51.0,close
2025-04-25,2025,0.0,0.0075,51.0,close
2025-04-25,2025,0.0,0.01,51.0,close
2025-04-25,2025,0.0,0.015,51.0,close
2025-04-25,2025,0.0,0.0,51.0,close
2025-04-28,2025,0.0075,0.005,-12.0,close
2025-04-28,2025,0.0075,0.0075,-12.0,close
2025-04-28,2025,0.0075,0.01,-12.0,close
2025-04-28,2025,0.0075,0.015,-12.0,close
2025-04-28,2025,0.0075,0.0,-12.0,close
2025-04-28,2025,0.01,0.005,-12.0,close
2025-04-28,2025,0.01,0.0075,-12.0,close
2025-04-28,2025,0.01,0.01,-12.0,close
2025-04-28,2025,0.01,0.015,-12.0,close
2025-04-28,2025,0.01,0.0,-12.0,close
2025-04-28,2025,0.015,0.005,-12.0,close
2025-04-28,2025,0.015,0.0075,-12.0,close
2025-04-28,2025,0.015,0.01,-12.0,close
2025-04-28,2025,0.015,0.015,-12.0,close
2025-04-28,2025,0.015,0.0,-12.0,close
2025-04-28,2025,0.0,0.005,-12.0,close
2025-04-28,2025,0.0,0.0075,-12.0,close
2025-04-28,2025,0.0,0.01,-12.0,close
2025-04-28,2025,0.0,0.015,-12.0,close
2025-04-28,2025,0.0,0.0,-12.0,close
2025-05-02,2025,0.0075,0.005,151.51749999999998,target
2025-05-02,2025,0.0075,0.0075,151.51749999999998,target
2025-05-02,2025,0.0075,0.01,151.51749999999998,target
2025-05-02,2025,0.0075,0.015,151.51749999999998,target
2025-05-02,2025,0.0075,0.0,151.51749999999998,target
2025-05-02,2025,0.01,0.005,202.69,target
2025-05-02,2025,0.01,0.0075,202.69,target
2025-05-02,2025,0.01,0.01,202.69,target
2025-05-02,2025,0.01,0.015,202.69,target
2025-05-02,2025,0.01,0.0,202.69,target
2025-05-02,2025,0.015,0.005,205.0,close
2025-05-02,2025,0.015,0.0075,205.0,close
2025-05-02,2025,0.015,0.01,205.0,close
2025-05-02,2025,0.015,0.015,205.0,close
2025-05-02,2025,0.015,0.0,205.0,close
2025-05-02,2025,0.0,0.005,205.0,close
2025-05-02,2025,0.0,0.0075,205.0,close
2025-05-02,2025,0.0,0.01,205.0,close
2025-05-02,2025,0.0,0.015,205.0,close
2025-05-02,2025,0.0,0.0,205.0,close
2025-05-05,2025,0.0075,0.005,150.73,target
2025-05-05,2025,0.0075,0.0075,150.73,target
2025-05-05,2025,0.0075,0.01,150.73,target
2025-05-05,2025,0.0075,0.015,150.73,target
2025-05-05,2025,0.0075,0.0,150.73,target
2025-05-05,2025,0.01,0.005,-103.82000000000001,stop
2025-05-05,2025,0.01,0.0075,-48.0,close
2025-05-05,2025,0.01,0.01,-48.0,close
2025-05-05,2025,0.01,0.015,-48.0,close
2025-05-05,2025,0.01,0.0,-48.0,close
2025-05-05,2025,0.015,0.005,-103.82000000000001,stop
2025-05-05,2025,0.015,0.0075,-48.0,close
2025-05-05,2025,0.015,0.01,-48.0,close
2025-05-05,2025,0.015,0.015,-48.0,close
2025-05-05,2025,0.015,0.0,-48.0,close
2025-05-05,2025,0.0,0.005,-103.82000000000001,stop
2025-05-05,2025,0.0,0.0075,-48.0,close
2025-05-05,2025,0.0,0.01,-48.0,close
2025-05-05,2025,0.0,0.015,-48.0,close
2025-05-05,2025,0.0,0.0,-48.0,close
2025-05-07,2025,0.0075,0.005,-104.17,stop
2025-05-07,2025,0.0075,0.0075,151.255,target
2025-05-07,2025,0.0075,0.01,151.255,target
2025-05-07,2025,0.0075,0.015,151.255,target
2025-05-07,2025,0.0075,0.0,151.255,target
2025-05-07,2025,0.01,0.005,-104.17,stop
2025-05-07,2025,0.01,0.0075,56.0,close
2025-05-07,2025,0.01,0.01,56.0,close
2025-05-07,2025,0.01,0.015,56.0,close
2025-05-07,2025,0.01,0.0,56.0,close
2025-05-07,2025,0.015,0.005,-104.17,stop
2025-05-07,2025,0.015,0.0075,56.0,close
2025-05-07,2025,0.015,0.01,56.0,close
2025-05-07,2025,0.015,0.015,56.0,close
2025-05-07,2025,0.015,0.0,56.0,close
2025-05-07,2025,0.0,0.005,-104.17,stop
2025-05-07,2025,0.0,0.0075,56.0,close
2025-05-07,2025,0.0,0.01,56.0,close
2025-05-07,2025,0.0,0.015,56.0,close
2025-05-07,2025,0.0,0.0,56.0,close
2025-05-08,2025,0.0075,0.005,151.5625,target
2025-05-08,2025,0.0075,0.0075,151.5625,target
2025-05-08,2025,0.0075,0.01,151.5625,target
2025-05-08,2025,0.0075,0.015,151.5625,target
2025-05-08,2025,0.0075,0.0,151.5625,target
2025-05-08,2025,0.01,0.005,202.75,target
2025-05-08,2025,0.01,0.0075,202.75,target
2025-05-08,2025,0.01,0.01,202.75,target
2025-05-08,2025,0.01,0.015,202.75,target
2025-05-08,2025,0.01,0.0,202.75,target
2025-05-08,2025,0.015,0.005,102.0,close
2025-05-08,2025,0.015,0.0075,102.0,close
2025-05-08,2025,0.015,0.01,102.0,close
2025-05-08,2025,0.015,0.015,102.0,close
2025-05-08,2025,0.015,0.0,102.0,close
